DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK
10/04/12,1200,35285,5452,11954,2028,14994,1747,11841,7953,3038
10/04/12,1300,35550,5441,12191,2043,15169,1755,12112,7997,3104
10/04/12,1400,35831,5543,12363,2068,15414,1764,12146,8035,3163
10/04/12,1500,35760,5514,12545,2072,15471,1781,12514,7985,3175
10/04/12,1600,35709,5569,12432,2060,15403,1771,12579,7924,3184
10/04/12,1700,35885,5589,12161,2030,15299,1766,12727,7843,3188
10/04/12,1800,35716,5527,11891,2002,15240,1742,12526,7694,3142
10/04/12,1900,35427,5507,11794,1961,15063,1699,12134,7643,3071
10/04/12,2000,36227,5718,11799,2038,15527,1761,12356,7976,3144
10/04/12,2100,35116,5564,11784,2071,15569,1729,11930,8018,3175
10/04/12,2200,32987,5274,11420,1977,15004,1643,11047,7671,3047
10/04/12,2300,30028,4850,10890,1832,13970,1536,9950,7151,2816
10/04/12,2400,27002,4504,10058,1679,12823,1404,8910,6659,2577
10/03/12,100,24478,4279,9366,1574,12421,1377,8618,6305,2362
10/03/12,200,23461,4096,8860,1509,11881,1333,8215,6010,2250
10/03/12,300,22883,4047,8536,1456,11610,1299,7987,5835,2174
10/03/12,400,22665,4045,8355,1435,11432,1286,7936,5823,2152
10/03/12,500,23180,4016,8277,1459,11536,1304,8014,5912,2172
10/03/12,600,25115,4399,8492,1566,12190,1403,8693,6298,2346
10/03/12,700,28844,4958,9151,1804,13599,1562,10043,7071,2670
10/03/12,800,31050,5276,10401,1938,14477,1648,10680,7569,2857
10/03/12,900,32007,5201,11202,1947,14572,1703,10866,7648,2866
10/03/12,1000,32834,5319,11543,1973,14762,1728,11625,7827,2895
10/03/12,1100,33667,5388,11743,1990,15022,1756,11557,7974,2943
10/03/12,1200,34219,5401,11931,2004,15083,1783,11972,7956,3003
10/03/12,1300,34874,5473,11971,2014,15228,1800,12323,8024,3041
10/03/12,1400,35459,5594,11956,2005,15353,1806,12662,8071,3062
10/03/12,1500,35560,5599,11972,2006,15357,1800,13426,7992,3045
10/03/12,1600,35677,5595,11886,1970,15282,1797,13181,7882,3065
10/03/12,1700,35895,5664,11821,1945,15139,1791,13309,7786,3060
10/03/12,1800,35848,5653,11750,1950,15035,1782,13214,7631,3003
10/03/12,1900,36216,5657,11688,1932,15045,1773,13185,7623,2964
10/03/12,2000,37121,5915,11958,1996,15498,1796,13462,7949,3068
10/03/12,2100,36257,5820,12132,2035,15553,1784,13008,7966,3094
10/03/12,2200,33983,5542,11824,1939,14900,1709,12164,7649,2967
10/03/12,2300,31282,5063,11230,1804,13953,1598,11127,7134,2748
10/03/12,2400,28605,4645,10366,1667,12890,1469,10026,6684,2527
10/02/12,100,23117,4027,9190,1528,12007,1268,7500,6062,2216
10/02/12,200,22104,3881,8670,1467,11525,1236,7163,5902,2117
10/02/12,300,21643,3846,8332,1427,11320,1213,7053,5717,2075
10/02/12,400,21502,3840,8165,1414,11361,1214,7074,5663,2051
10/02/12,500,21997,3872,8086,1440,11583,1227,7235,5726,2087
10/02/12,600,23865,4170,8279,1554,12103,1311,7878,6103,2255
10/02/12,700,27498,4742,8940,1784,13581,1463,9195,6839,2561
10/02/12,800,29587,5048,10091,1927,14378,1561,9781,7422,2742
10/02/12,900,30379,5062,10646,1940,14462,1617,10008,7497,2796
10/02/12,1000,31169,5200,11047,1960,14581,1657,10256,7608,2848
10/02/12,1100,31835,5261,11362,2003,14847,1704,10556,7807,2953
10/02/12,1200,32267,5309,11623,2016,14988,1715,11142,7854,2987
10/02/12,1300,32381,5275,11769,2034,15064,1747,11010,7902,2998
10/02/12,1400,32456,5373,11806,2047,15363,1776,11170,7985,3016
10/02/12,1500,32293,5238,11909,2027,15460,1829,11296,7845,3050
10/02/12,1600,32286,5359,11833,2014,15458,1778,11390,7812,3047
10/02/12,1700,32575,5379,11734,1998,15530,1777,11568,7716,3046
10/02/12,1800,32894,5407,11568,1984,15504,1764,11713,7685,3049
10/02/12,1900,33325,5471,11345,1968,15515,1772,11741,7645,3057
10/02/12,2000,34057,5682,11464,2032,15863,1801,12193,7996,3146
10/02/12,2100,33237,5642,11838,2052,15921,1767,11971,7999,3174
10/02/12,2200,31441,5380,11617,1947,15226,1721,11204,7663,3050
10/02/12,2300,28850,4992,11054,1807,14266,1569,10257,7099,2831
10/02/12,2400,26439,4575,10195,1678,13101,1488,9293,6645,2569
10/01/12,100,21843,3883,8452,1402,11147,1246,7205,5645,2107
10/01/12,200,20950,3779,8086,1360,10940,1217,6869,5537,2007
10/01/12,300,20480,3762,7870,1333,10863,1199,6724,5483,1969
10/01/12,400,20386,3792,7774,1333,10781,1198,6969,5447,1968
10/01/12,500,20927,3910,7773,1367,11061,1203,6924,5595,2007
10/01/12,600,22815,4235,8012,1502,11708,1298,7548,6020,2176
10/01/12,700,26249,4762,8722,1733,13202,1430,8660,6872,2506
10/01/12,800,27968,5087,9910,1867,14038,1530,9178,7347,2677
10/01/12,900,28603,5070,10512,1874,14109,1555,9292,7432,2732
10/01/12,1000,29102,5100,10858,1909,14286,1579,9398,7485,2778
10/01/12,1100,29677,5094,11055,1961,14466,1608,9675,7606,2841
10/01/12,1200,30081,5098,11302,1962,14607,1630,9739,7642,2873
10/01/12,1300,30231,5092,11426,1981,14683,1640,9819,7629,2879
10/01/12,1400,30461,5103,11522,1978,14648,1647,9845,7669,2886
10/01/12,1500,30553,5036,11574,1958,14466,1630,9867,7614,2882
10/01/12,1600,30562,4985,11489,1922,14358,1627,9857,7477,2860
10/01/12,1700,30640,4975,11309,1910,14342,1617,9861,7426,2856
10/01/12,1800,30789,5027,11174,1918,14346,1601,10079,7408,2877
10/01/12,1900,31347,5127,11082,1937,14490,1611,10264,7449,2922
10/01/12,2000,32471,5361,11396,2008,15094,1661,10651,7834,2996
10/01/12,2100,31630,5299,11710,1995,15004,1632,10355,7878,2978
10/01/12,2200,29807,5016,11407,1901,14432,1559,9694,7481,2837
10/01/12,2300,27166,4641,10843,1756,13557,1451,8825,6919,2632
10/01/12,2400,24780,4295,9995,1626,12658,1350,8055,6410,2398
09/30/12,100,22094,3697,8746,1338,10858,1252,7297,5400,2154
09/30/12,200,21015,3534,8249,1275,10549,1205,6982,5232,2067
09/30/12,300,20305,3474,7882,1245,10322,1165,6733,5112,1995
09/30/12,400,19936,3434,7689,1211,10154,1129,6570,5055,1949
09/30/12,500,19868,3447,7555,1219,10100,1134,6615,5016,1944
09/30/12,600,20177,3517,7558,1237,10188,1160,6679,5060,1948
09/30/12,700,20800,3643,7636,1294,10511,1183,6900,5303,1972
09/30/12,800,21456,3770,7804,1338,10921,1202,7238,5429,2029
09/30/12,900,22953,4038,7844,1409,11570,1262,7822,5645,2130
09/30/12,1000,24194,4198,8261,1488,11927,1335,8402,5874,2273
09/30/12,1100,25020,4298,8636,1522,12035,1389,8669,6031,2384
09/30/12,1200,25629,4337,8893,1556,12148,1399,8949,6114,2440
09/30/12,1300,26020,4373,9064,1568,12210,1422,9140,6142,2508
09/30/12,1400,26209,4406,9134,1571,12265,1445,9357,6132,2545
09/30/12,1500,26290,4364,9182,1572,12325,1443,9435,6157,2569
09/30/12,1600,26400,4379,9196,1570,12439,1446,9478,6138,2604
09/30/12,1700,26754,4428,9194,1595,12504,1457,9588,6176,2635
09/30/12,1800,27164,4492,9252,1611,12700,1449,9630,6274,2642
09/30/12,1900,27892,4525,9273,1618,12751,1459,9718,6320,2621
09/30/12,2000,29243,4830,9670,1692,13346,1534,10190,6668,2732
09/30/12,2100,28796,4821,10132,1738,13594,1541,10004,6897,2799
09/30/12,2200,27294,4647,10003,1664,13075,1488,9263,6633,2655
09/30/12,2300,25360,4337,9598,1563,12340,1401,8532,6279,2459
09/30/12,2400,23427,4095,9042,1469,11653,1318,7771,5937,2257
09/29/12,100,24138,3892,9115,1457,11572,1345,8202,5711,2299
09/29/12,200,22761,3746,8581,1380,11063,1263,7651,5510,2205
09/29/12,300,21925,3613,8187,1339,10811,1240,7395,5323,2126
09/29/12,400,21388,3591,7989,1289,10665,1219,7192,5230,2074
09/29/12,500,21288,3599,7850,1300,10695,1217,7112,5308,2058
09/29/12,600,21697,3682,7904,1350,10932,1248,7234,5432,2113
09/29/12,700,22646,3886,8121,1419,11330,1296,7561,5700,2183
09/29/12,800,23485,4036,8513,1492,11735,1336,7956,5969,2282
09/29/12,900,25190,4257,8670,1558,12198,1379,8468,6169,2359
09/29/12,1000,26431,4439,9166,1639,12629,1440,8962,6429,2491
09/29/12,1100,27212,4504,9521,1679,12868,1465,9241,6518,2587
09/29/12,1200,27416,4503,9830,1691,12929,1491,9305,6509,2623
09/29/12,1300,27371,4455,9941,1691,12963,1489,9323,6465,2620
09/29/12,1400,27095,4415,10010,1691,12929,1490,9211,6411,2656
09/29/12,1500,26862,4380,9951,1690,12841,1480,9152,6362,2657
09/29/12,1600,26623,4354,10020,1679,12744,1468,9131,6323,2667
09/29/12,1700,26694,4353,9955,1677,12660,1459,9132,6330,2674
09/29/12,1800,26855,4368,9984,1673,12740,1465,9041,6309,2670
09/29/12,1900,27396,4362,9844,1643,12510,1471,9187,6285,2643
09/29/12,2000,28571,4635,9995,1682,12964,1525,9574,6539,2679
09/29/12,2100,28139,4638,10364,1716,13065,1518,9393,6655,2723
09/29/12,2200,27029,4475,10252,1646,12793,1483,9013,6382,2621
09/29/12,2300,25477,4222,9868,1547,12104,1391,8471,6048,2469
09/29/12,2400,23692,3899,9356,1439,11373,1314,7873,5722,2300
09/28/12,100,25418,4205,9272,1523,12275,1383,8535,6138,2395
09/28/12,200,24127,4027,8732,1455,11779,1332,8053,5902,2276
09/28/12,300,23473,3927,8418,1414,11574,1310,7742,5788,2194
09/28/12,400,23091,3915,8172,1395,11572,1297,7575,5690,2142
09/28/12,500,23469,3922,8095,1418,11624,1306,7716,5775,2167
09/28/12,600,25220,4135,8272,1519,12296,1389,8309,6124,2314
09/28/12,700,28725,4637,8923,1725,13517,1518,9451,6862,2602
09/28/12,800,30837,4889,9971,1853,14188,1578,9860,7308,2801
09/28/12,900,31977,4974,10516,1870,14330,1625,10153,7437,2834
09/28/12,1000,33126,5108,10867,1903,14577,1661,10645,7529,2877
09/28/12,1100,34058,5225,11140,1925,14753,1688,11232,7610,2917
09/28/12,1200,34599,5270,11395,1931,14841,1715,11699,7602,2956
09/28/12,1300,34833,5312,11473,1945,14805,1723,12043,7631,2952
09/28/12,1400,35153,5253,11474,1946,14774,1707,12286,7624,2959
09/28/12,1500,35154,5201,11537,1936,14596,1696,12335,7502,2954
09/28/12,1600,34987,5115,11453,1902,14425,1685,12275,7367,2926
09/28/12,1700,34598,5057,11325,1903,14338,1652,12207,7306,2916
09/28/12,1800,33986,5014,11176,1856,14182,1630,11918,7149,2868
09/28/12,1900,33416,4953,10993,1809,13977,1590,11592,7016,2812
09/28/12,2000,33802,5133,11023,1834,14200,1637,11618,7205,2862
09/28/12,2100,32709,5055,11307,1860,14324,1628,11231,7300,2877
09/28/12,2200,30999,4855,11075,1796,13942,1603,10617,7095,2776
09/28/12,2300,28726,4555,10574,1700,13255,1486,9812,6700,2634
09/28/12,2400,26242,4195,9871,1573,12320,1412,8897,6203,2468
09/27/12,100,25218,4153,9302,1561,12429,1396,8222,6187,2430
09/27/12,200,24023,4052,8745,1500,11806,1334,7778,5963,2325
09/27/12,300,23325,3912,8406,1448,11623,1302,7455,5793,2269
09/27/12,400,22983,3870,8215,1436,11515,1302,7365,5749,2208
09/27/12,500,23384,3917,8134,1441,11751,1313,7502,5807,2243
09/27/12,600,25258,4191,8300,1566,12352,1408,8134,6178,2415
09/27/12,700,28850,4690,8893,1796,13803,1560,9368,6956,2745
09/27/12,800,30778,4951,10003,1939,14599,1642,9770,7375,2935
09/27/12,900,31715,4997,10551,1950,14749,1696,10015,7514,2984
09/27/12,1000,32510,5127,10856,1986,14941,1749,10455,7565,3049
09/27/12,1100,33362,5236,11160,2020,15331,1776,11002,7676,3110
09/27/12,1200,33947,5349,11438,2024,15414,1817,11543,7733,3120
09/27/12,1300,34282,5409,11535,2035,15555,1815,12078,7726,3135
09/27/12,1400,34754,5440,11597,2026,15605,1818,12741,7773,3125
09/27/12,1500,35006,5455,11601,2008,15618,1803,13223,7650,3115
09/27/12,1600,35091,5441,11551,1976,15493,1805,13476,7614,3119
09/27/12,1700,35193,5459,11407,1959,15459,1808,13528,7560,3128
09/27/12,1800,34886,5460,11303,1939,15263,1795,13259,7402,3124
09/27/12,1900,34754,5486,11090,1914,15031,1765,12878,7407,3053
09/27/12,2000,35662,5633,11187,1979,15387,1798,12982,7703,3096
09/27/12,2100,34775,5591,11702,1996,15579,1763,12454,7674,3138
09/27/12,2200,32835,5270,11459,1909,14995,1703,11463,7346,3013
09/27/12,2300,30177,4906,10932,1774,14059,1574,10419,6931,2801
09/27/12,2400,27502,4507,10069,1632,12992,1462,9251,6473,2559
09/26/12,100,23376,4101,9728,1525,12192,1343,7537,6305,2311
09/26/12,200,22344,3962,9143,1475,11775,1319,7229,6009,2225
09/26/12,300,21862,3888,8728,1433,11586,1309,7012,5904,2158
09/26/12,400,21709,3848,8505,1412,11520,1287,6917,5842,2136
09/26/12,500,22153,3952,8396,1441,11619,1297,7173,5888,2146
09/26/12,600,23871,4191,8533,1550,12360,1385,7829,6287,2300
09/26/12,700,27098,4673,9120,1784,13825,1536,8929,7049,2625
09/26/12,800,28885,4936,10268,1917,14679,1598,9372,7601,2840
09/26/12,900,29918,4962,10808,1932,14700,1673,9581,7768,2913
09/26/12,1000,30897,5048,11251,1969,14906,1693,9886,7924,2962
09/26/12,1100,31716,5181,11527,2002,15070,1764,10216,8045,3024
09/26/12,1200,32389,5201,11752,2012,15252,1774,10591,8036,3055
09/26/12,1300,32973,5243,11868,2038,15319,1768,10985,8075,3064
09/26/12,1400,33657,5294,11948,2048,15399,1796,11449,8076,3107
09/26/12,1500,34019,5296,12056,2034,15412,1769,11819,8033,3115
09/26/12,1600,34276,5289,11997,2017,15378,1776,12208,7928,3093
09/26/12,1700,34463,5319,11857,1993,15491,1775,12468,7877,3056
09/26/12,1800,34572,5325,11699,1982,15415,1744,12474,7763,3054
09/26/12,1900,34417,5346,11459,1977,15268,1721,12106,7648,3027
09/26/12,2000,35351,5532,11411,2027,15703,1783,12450,7891,3095
09/26/12,2100,34608,5543,11805,2037,15887,1751,12079,7992,3136
09/26/12,2200,32749,5263,11541,1950,15071,1670,11240,7652,3016
09/26/12,2300,29960,4861,10986,1812,14085,1563,10065,7105,2814
09/26/12,2400,27254,4464,10107,1681,13123,1456,8988,6555,2599
09/25/12,100,22604,4034,9253,1494,12006,1348,7240,6162,2230
09/25/12,200,21624,3926,8660,1423,11608,1286,6955,5921,2144
09/25/12,300,21032,3945,8295,1394,11519,1276,6797,5857,2075
09/25/12,400,20989,3939,8140,1387,11480,1276,6786,5871,2069
09/25/12,500,21429,4063,8063,1401,11650,1285,6964,5911,2100
09/25/12,600,23232,4263,8246,1521,12447,1357,7618,6327,2270
09/25/12,700,26773,4882,8914,1757,13991,1506,8729,7083,2580
09/25/12,800,28308,5033,10014,1888,14661,1572,9148,7487,2742
09/25/12,900,28906,4993,10619,1904,14657,1605,9176,7584,2754
09/25/12,1000,29435,5044,11038,1919,14723,1635,9387,7723,2807
09/25/12,1100,30048,5050,11262,1945,14860,1689,9628,7845,2890
09/25/12,1200,30389,5052,11518,1955,14725,1693,9774,7868,2909
09/25/12,1300,30563,5070,11716,1965,14800,1717,9925,7870,2920
09/25/12,1400,30919,5090,11921,1957,14831,1744,10076,7902,2909
09/25/12,1500,30996,5040,12149,1947,14862,1739,10219,7846,2905
09/25/12,1600,31084,5021,12159,1923,14689,1702,10290,7725,2892
09/25/12,1700,31292,5026,12156,1921,14704,1705,10427,7692,2898
09/25/12,1800,31288,5075,12108,1920,14641,1693,10431,7666,2896
09/25/12,1900,31181,5164,11969,1929,14645,1718,10290,7763,2891
09/25/12,2000,32461,5391,11937,1990,15060,1730,10754,7986,2981
09/25/12,2100,31727,5355,12390,1992,15158,1709,10543,7972,3011
09/25/12,2200,29948,5061,12108,1893,14727,1626,9805,7645,2902
09/25/12,2300,27377,4744,11519,1747,13760,1525,8854,7074,2675
09/25/12,2400,25074,4289,10594,1627,12915,1406,8034,6632,2446
09/24/12,100,21837,3862,8435,1401,11454,1207,7124,5798,2141
09/24/12,200,20933,3781,8062,1365,11129,1173,6836,5617,2056
09/24/12,300,20468,3720,7867,1353,11108,1178,6709,5573,2018
09/24/12,400,20434,3722,7775,1359,11193,1173,6680,5585,1999
09/24/12,500,20980,3817,7806,1397,11436,1179,6871,5728,2076
09/24/12,600,22835,4098,8023,1531,12240,1295,7521,6123,2266
09/24/12,700,26231,4645,8804,1769,13845,1434,8600,7004,2573
09/24/12,800,27921,4901,10004,1903,14688,1520,9038,7412,2725
09/24/12,900,28657,4958,10597,1921,14843,1584,9153,7537,2733
09/24/12,1000,29206,4988,10918,1933,14851,1602,9285,7642,2760
09/24/12,1100,29798,5002,11067,1963,14802,1613,9557,7700,2813
09/24/12,1200,30105,5021,11353,1952,14790,1659,9755,7746,2824
09/24/12,1300,30174,5041,11378,1949,14650,1658,9778,7762,2838
09/24/12,1400,30286,5026,11366,1941,14583,1666,9844,7734,2824
09/24/12,1500,30222,4993,11465,1921,14497,1668,9900,7594,2827
09/24/12,1600,30157,4934,11446,1893,14378,1658,9996,7563,2816
09/24/12,1700,30294,4951,11401,1876,14313,1674,10112,7501,2798
09/24/12,1800,30366,4927,11298,1857,14259,1665,10142,7449,2778
09/24/12,1900,30295,4968,11205,1849,14206,1629,10008,7409,2758
09/24/12,2000,31509,5202,11176,1880,14540,1681,10358,7692,2803
09/24/12,2100,31070,5282,11745,1947,14997,1685,10209,7907,2912
09/24/12,2200,29145,5006,11505,1858,14547,1610,9483,7581,2801
09/24/12,2300,26569,4649,10945,1722,13621,1499,8556,7027,2583
09/24/12,2400,24227,4229,10075,1587,12597,1407,7779,6522,2385
09/23/12,100,24532,3596,8680,1313,11033,1259,8393,5507,2125
09/23/12,200,23085,3419,8211,1271,10566,1210,7886,5281,2024
09/23/12,300,22002,3340,7906,1230,10479,1156,7450,5170,1979
09/23/12,400,21291,3283,7724,1221,10336,1151,7213,5162,1943
09/23/12,500,20884,3283,7604,1219,10405,1144,7122,5091,1935
09/23/12,600,20932,3304,7599,1244,10477,1158,7113,5152,1920
09/23/12,700,21278,3427,7669,1295,10851,1200,7278,5366,1992
09/23/12,800,21831,3558,7837,1358,11176,1208,7502,5502,2059
09/23/12,900,23363,3812,7910,1430,11776,1278,8146,5802,2167
09/23/12,1000,24682,4021,8307,1501,12122,1335,8635,6051,2275
09/23/12,1100,25505,4087,8558,1536,12208,1366,8963,6157,2348
09/23/12,1200,25999,3997,8785,1555,12277,1377,9159,6237,2402
09/23/12,1300,26296,3915,8918,1568,12454,1407,9386,6308,2408
09/23/12,1400,26479,3913,8982,1562,12426,1390,9570,6282,2415
09/23/12,1500,26626,3913,8981,1538,12368,1429,9637,6208,2421
09/23/12,1600,26842,3986,8921,1532,12351,1407,9709,6205,2426
09/23/12,1700,27234,4020,8948,1547,12393,1395,9821,6285,2446
09/23/12,1800,27607,4048,8940,1569,12569,1401,9868,6249,2501
09/23/12,1900,27761,4109,9080,1580,12707,1419,9751,6291,2516
09/23/12,2000,29168,4312,9263,1627,13235,1460,10068,6710,2587
09/23/12,2100,28910,4422,10002,1719,13629,1468,9928,6970,2698
09/23/12,2200,27368,4239,9910,1659,13334,1434,9240,6803,2613
09/23/12,2300,25244,3940,9584,1562,12452,1356,8461,6436,2441
09/23/12,2400,23310,3694,8987,1470,11860,1274,7676,6071,2258
09/22/12,100,23971,4058,9164,1408,11522,1352,8075,5956,2335
09/22/12,200,22730,3892,8645,1346,11158,1305,7571,5736,2201
09/22/12,300,21945,3777,8258,1308,10882,1283,7356,5562,2147
09/22/12,400,21564,3722,8023,1283,10770,1249,7197,5472,2105
09/22/12,500,21529,3752,7894,1289,10714,1259,7063,5468,2096
09/22/12,600,22021,3814,7941,1324,10894,1276,7296,5517,2150
09/22/12,700,23007,3981,8149,1405,11299,1297,7632,5752,2239
09/22/12,800,24061,4107,8522,1477,11799,1343,8022,6004,2319
09/22/12,900,26009,4350,8762,1539,12300,1411,8830,6303,2426
09/22/12,1000,27769,4630,9258,1606,12941,1491,9503,6569,2530
09/22/12,1100,29065,4819,9570,1646,13159,1533,10148,6704,2628
09/22/12,1200,30131,4941,9727,1658,13539,1557,10823,6727,2672
09/22/12,1300,31017,5017,9775,1669,13640,1562,11272,6646,2714
09/22/12,1400,31558,5039,9667,1663,13731,1547,11709,6652,2703
09/22/12,1500,32120,4990,9501,1634,13729,1548,12060,6513,2703
09/22/12,1600,32590,4972,9388,1616,13575,1542,12400,6504,2650
09/22/12,1700,32901,4972,9354,1575,13560,1555,12409,6496,2652
09/22/12,1800,32806,4914,9334,1563,13425,1530,12304,6523,2582
09/22/12,1900,32545,4832,9346,1545,13283,1512,11922,6542,2530
09/22/12,2000,33288,4953,9481,1562,13406,1547,11969,6653,2534
09/22/12,2100,32587,4766,10089,1635,13599,1526,11625,6715,2612
09/22/12,2200,31034,4479,10033,1586,13129,1482,10933,6530,2537
09/22/12,2300,28873,4176,9755,1508,12416,1410,10110,6279,2399
09/22/12,2400,26617,3837,9230,1397,11661,1319,9165,5858,2248
09/21/12,100,23508,4079,9239,1543,12115,1316,7619,6178,2334
09/21/12,200,22491,3916,8715,1472,11559,1313,7261,5943,2223
09/21/12,300,21870,3870,8409,1428,11290,1304,7034,5858,2176
09/21/12,400,21706,3815,8166,1401,11181,1285,6978,5757,2118
09/21/12,500,22091,3880,8145,1415,11445,1307,7090,5908,2164
09/21/12,600,23727,4134,8288,1518,11859,1366,7658,6240,2281
09/21/12,700,26992,4584,8874,1730,13168,1497,8824,7003,2564
09/21/12,800,28568,4787,9897,1843,13762,1589,9163,7359,2731
09/21/12,900,29623,4902,10495,1851,13941,1646,9481,7484,2726
09/21/12,1000,30730,5017,10867,1896,14299,1695,9912,7633,2818
09/21/12,1100,31729,5172,11214,1928,14679,1752,10278,7803,2879
09/21/12,1200,32299,5275,11314,1943,14801,1816,10677,7904,2909
09/21/12,1300,32683,5382,11375,1942,14932,1819,10951,7898,2897
09/21/12,1400,33146,5437,11368,1938,15168,1864,11202,7902,2920
09/21/12,1500,33433,5436,11369,1914,15189,1852,11617,7861,2922
09/21/12,1600,33648,5439,11215,1868,15109,1850,11907,7754,2904
09/21/12,1700,33731,5440,11086,1846,14994,1771,12086,7572,2871
09/21/12,1800,33393,5390,11012,1830,14841,1734,11988,7411,2821
09/21/12,1900,32332,5302,11025,1799,14506,1721,11469,7374,2771
09/21/12,2000,32769,5344,11103,1820,14583,1712,11382,7558,2810
09/21/12,2100,32036,5321,11212,1816,14542,1697,11103,7529,2879
09/21/12,2200,30415,5117,11000,1754,14115,1625,10361,7287,2830
09/21/12,2300,28220,4753,10557,1648,13370,1530,9542,6818,2672
09/21/12,2400,25894,4378,9908,1515,12481,1436,8790,6320,2478
09/20/12,100,23103,4007,9368,1492,11814,1326,7419,6146,2249
09/20/12,200,22180,3922,8836,1431,11339,1282,7041,5880,2145
09/20/12,300,21497,3877,8488,1397,11091,1269,6944,5778,2107
09/20/12,400,21356,3843,8261,1379,11023,1232,6882,5723,2076
09/20/12,500,21764,3939,8156,1406,11228,1268,7068,5764,2098
