DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
07/17/13,700,36005,5436,13260,2226,15791,1894,11398,8735,3437,1262
07/17/13,800,39637,5833,14244,2382,16756,2023,12285,9426,3667,1338
07/17/13,900,43053,6231,15780,2575,18129,2170,13327,10277,3966,1411
07/17/13,1000,46373,6670,17126,2757,19280,2299,14447,10988,4246,1569
07/17/13,1100,49613,7290,18425,2940,20528,2471,15790,11692,4496,1765
07/17/13,1200,52104,7695,19601,3090,21712,2605,16841,12276,4723,1920
07/17/13,1300,53986,8000,20293,3211,22281,2720,17395,12541,4823,1996
07/17/13,1400,55226,8178,20883,3293,22708,2806,17816,12865,4922,2075
07/17/13,1500,55859,8327,21383,3325,22793,2818,18001,12891,4960,2104
07/17/13,1600,56402,8275,21616,3324,22790,2784,18118,12907,4979,2086
07/17/13,1700,57001,8229,21778,3337,22723,2716,18239,12930,4971,2125
07/17/13,1800,57200,8197,21801,3337,22568,2652,18192,12872,5028,2119
07/17/13,1900,56341,8012,21664,3303,22277,2637,17921,12881,4990,2107
07/17/13,2000,54794,7801,21262,3235,21812,2576,17318,12620,4878,2030
07/17/13,2100,53228,7558,20720,3112,21187,2552,16804,12314,4746,1993
07/17/13,2200,51369,7427,20250,3055,20890,2507,15972,12100,4660,1934
07/17/13,2300,47258,6927,19695,2878,19774,2360,14813,11412,4419,1846
07/17/13,2400,43066,6319,18244,2617,18152,2207,13446,10468,4095,1595
07/16/13,100,39046,5727,14922,2323,16599,2143,11898,9347,3651,1426
07/16/13,200,36592,5412,13818,2166,15593,2018,11181,8813,3402,1294
07/16/13,300,34843,5228,13068,2044,14874,1926,10585,8366,3223,1191
07/16/13,400,33816,5077,12490,1963,14454,1876,10319,8151,3104,1199
07/16/13,500,33576,5056,12169,1953,14316,1826,10327,8112,3051,1165
07/16/13,600,34504,5203,12219,2012,14644,1912,10737,8369,3144,1192
07/16/13,700,36604,5440,12643,2146,15329,1993,11348,8811,3343,1251
07/16/13,800,40067,5836,13665,2332,16378,2102,12249,9493,3545,1327
07/16/13,900,43085,6252,15173,2528,17697,2288,13271,10396,3841,1428
07/16/13,1000,45989,6758,16577,2738,19088,2451,14418,11233,4132,1573
07/16/13,1100,48761,7259,17747,2927,20301,2624,15483,11952,4396,1723
07/16/13,1200,50954,7641,18778,3049,21375,2759,16637,12394,4588,1840
07/16/13,1300,52651,7963,19540,3161,21853,2814,17340,12541,4739,1951
07/16/13,1400,53980,8141,20146,3229,22251,2845,17903,12191,4848,2032
07/16/13,1500,54927,8265,20733,3272,22569,2868,18198,11954,4899,2088
07/16/13,1600,55494,8262,21088,3251,22642,2828,18271,11878,4921,2105
07/16/13,1700,55980,8204,21287,3251,22839,2482,18345,11915,4939,2181
07/16/13,1800,56068,8105,21381,3239,22705,2433,18239,12118,4910,2183
07/16/13,1900,55187,7950,21210,3215,22263,2407,17987,12268,4894,2199
07/16/13,2000,53533,7748,20802,3161,21753,2351,17335,12105,4802,2167
07/16/13,2100,51839,7488,20188,3068,21183,2320,16694,11823,4673,2084
07/16/13,2200,50075,7291,19727,3008,20998,2329,15899,11681,4583,2036
07/16/13,2300,45704,6699,19216,2850,19809,2184,14487,11075,4350,1924
07/16/13,2400,41734,6093,17810,2610,18170,2031,13098,10167,4028,1688
07/15/13,100,34810,5300,13349,2192,15585,1949,10829,8494,3437,1338
07/15/13,200,32686,5009,12419,2054,14705,1842,10091,8001,3225,1215
07/15/13,300,31207,4800,11737,1964,14209,1768,9484,7728,3079,1178
07/15/13,400,30395,4662,11291,1947,13829,1725,9262,7515,2993,1095
07/15/13,500,30517,4649,11094,1905,13836,1727,9318,7480,2961,1127
07/15/13,600,31632,4836,11209,1974,14193,1766,9759,7849,3080,1159
07/15/13,700,34004,5057,11685,2118,14975,1799,10430,8250,3237,1212
07/15/13,800,37822,5555,12841,2303,16071,1956,11475,9014,3501,1325
07/15/13,900,41365,6045,14478,2503,17436,2167,12621,9740,3768,1390
07/15/13,1000,44643,6522,15936,2692,18628,2315,13747,10364,4031,1569
07/15/13,1100,47827,7036,17309,2859,19930,2467,14838,11113,4309,1596
07/15/13,1200,50403,7466,18522,3012,20921,2583,15740,11779,4475,1781
07/15/13,1300,52566,7749,19221,3114,21529,2714,16496,12356,4655,1823
07/15/13,1400,54258,8033,19550,3215,22112,2802,16976,12758,4801,1868
07/15/13,1500,55341,8117,19759,3248,22294,2795,17434,12890,4872,1951
07/15/13,1600,55849,8176,19781,3241,22241,2814,17699,12525,4884,2005
07/15/13,1700,56464,8216,19751,3248,22351,2829,17901,12333,4914,2111
07/15/13,1800,56839,8306,19536,3256,22272,2817,17891,12302,4969,2130
07/15/13,1900,56000,8273,19153,3211,22197,2802,17816,12262,4901,2106
07/15/13,2000,54373,8111,18745,3155,21774,2786,17223,12193,4820,2096
07/15/13,2100,52777,7780,18261,3053,21254,2719,16534,11976,4655,2011
07/15/13,2200,51208,7642,17989,2983,20930,2675,15968,11850,4562,1958
07/15/13,2300,46877,6986,17573,2778,19648,2486,14513,11056,4308,1820
07/15/13,2400,42610,6307,16347,2547,17797,2293,13069,10140,3951,1651
07/14/13,100,31770,4958,11922,1788,13733,1719,10414,7350,2984,1168
07/14/13,200,30010,4569,11095,1667,12866,1611,9761,6855,2787,1100
07/14/13,300,28665,4429,10489,1580,12424,1556,9270,6552,2633,1029
07/14/13,400,27864,4283,10113,1519,12086,1512,8991,6406,2546,969
07/14/13,500,27490,4227,9835,1482,11930,1470,8838,6272,2469,992
07/14/13,600,27394,4159,9674,1478,11865,1460,8897,6258,2453,976
07/14/13,700,27556,4123,9481,1464,11669,1437,8952,6158,2421,954
07/14/13,800,29292,4444,9664,1555,12351,1537,9571,6499,2536,1021
07/14/13,900,32120,5008,10443,1751,13667,1712,10698,7230,2849,1188
07/14/13,1000,35505,5520,11526,1952,14879,1874,11890,8036,3190,1321
07/14/13,1100,38716,6020,12723,2126,16048,2017,13000,8819,3512,1479
07/14/13,1200,41432,6351,13924,2290,17082,2140,13918,9518,3764,1598
07/14/13,1300,43486,6602,14842,2433,17819,2238,14620,9846,3955,1696
07/14/13,1400,44973,6823,15528,2538,18125,2315,15195,10147,4110,1794
07/14/13,1500,46210,6963,16047,2607,18857,2383,15603,10398,4242,1874
07/14/13,1600,47233,7146,16399,2653,19263,2451,15970,10534,4369,1917
07/14/13,1700,48201,7284,16703,2721,19613,2473,16221,10740,4461,1947
07/14/13,1800,48735,7408,16933,2777,19854,2513,16190,10690,4543,1976
07/14/13,1900,48342,7391,16998,2775,19670,2504,16002,10554,4547,1931
07/14/13,2000,46983,7165,16774,2735,19388,2458,15334,10468,4482,1851
07/14/13,2100,45620,6907,16242,2669,18855,2380,14789,10274,4308,1831
07/14/13,2200,44808,6831,15862,2637,18656,2361,14361,10278,4208,1795
07/14/13,2300,41596,6347,15575,2546,17883,2261,13209,9930,4000,1700
07/14/13,2400,37877,5770,14535,2364,16588,2116,12326,9163,3692,1519
07/13/13,100,28627,4498,11765,1714,13229,1474,9331,7058,2792,1157
07/13/13,200,27123,4272,10844,1596,12408,1420,8780,6573,2601,1079
07/13/13,300,26041,4132,10181,1513,11899,1379,8403,6277,2466,1016
07/13/13,400,25464,4038,9735,1456,11601,1332,8252,6165,2391,972
07/13/13,500,25364,3920,9422,1446,11531,1325,8179,6091,2349,940
07/13/13,600,25688,4064,9301,1469,11684,1358,8234,6118,2359,960
07/13/13,700,26249,4107,9214,1485,11722,1350,8385,6090,2384,991
07/13/13,800,27941,4303,9570,1561,12223,1393,9043,6471,2511,1029
07/13/13,900,30481,4649,10384,1710,13196,1535,10154,6992,2753,1109
07/13/13,1000,33033,4997,11388,1856,14103,1664,10999,7611,3027,1219
07/13/13,1100,35237,5323,12271,1990,15122,1780,11834,8142,3256,1279
07/13/13,1200,37079,5583,13084,2090,15774,1875,12592,8567,3413,1383
07/13/13,1300,38522,5781,13686,2165,16342,1940,13154,8910,3528,1421
07/13/13,1400,39504,5997,14110,2235,16747,1975,13572,9121,3627,1508
07/13/13,1500,40486,6159,14442,2285,17112,2016,14007,9254,3740,1566
07/13/13,1600,41253,6279,14781,2352,17479,2062,14298,9462,3853,1588
07/13/13,1700,41814,6393,15105,2397,17905,2122,14502,9635,3942,1634
07/13/13,1800,41968,6426,15321,2435,18079,2153,14589,9627,4001,1625
07/13/13,1900,41173,6468,15292,2425,17880,2150,14431,9575,3956,1633
07/13/13,2000,40034,6309,14918,2368,17494,2115,13889,9370,3859,1584
07/13/13,2100,39457,6152,14347,2280,16910,2065,13494,9029,3739,1518
07/13/13,2200,39075,6121,13887,2233,16815,2043,13225,8916,3664,1520
07/13/13,2300,36917,5752,13637,2135,16101,1961,12352,8529,3492,1449
07/13/13,2400,34255,5328,12815,1957,14812,1828,11314,7927,3227,1309
07/12/13,100,32548,4836,11374,1761,13643,1487,10048,7063,2805,1174
07/12/13,200,30370,4575,10470,1649,12704,1408,9347,6714,2607,1138
07/12/13,300,28945,4392,9802,1561,12307,1372,8930,6465,2465,1074
07/12/13,400,28188,4311,9360,1532,12055,1337,8719,6324,2398,1016
07/12/13,500,28179,4240,9235,1531,12048,1371,8795,6351,2372,1027
07/12/13,600,29316,4417,9245,1596,12522,1418,9309,6583,2501,1056
07/12/13,700,31288,4664,9550,1712,13113,1499,9913,6913,2641,1116
07/12/13,800,33475,4914,10351,1846,13969,1589,10479,7448,2822,1166
07/12/13,900,35076,5166,11521,1977,14754,1699,10896,7945,3012,1198
07/12/13,1000,36466,5359,12453,2081,15482,1753,11314,8366,3232,1296
07/12/13,1100,37577,5598,13150,2167,16163,1833,11657,8812,3387,1371
07/12/13,1200,38393,5749,13806,2222,16663,1929,11827,9072,3467,1438
07/12/13,1300,38515,5876,14322,2279,17078,1958,12100,9336,3564,1498
07/12/13,1400,38600,5920,14733,2341,17424,1990,12290,9508,3663,1526
07/12/13,1500,38412,5947,15254,2371,17584,2016,12328,9499,3734,1579
07/12/13,1600,38146,5843,15687,2374,17766,1977,12417,9411,3813,1646
07/12/13,1700,37811,5872,15985,2405,17883,1936,12434,9390,3852,1700
07/12/13,1800,37475,5795,16185,2404,17800,1911,12409,9317,3853,1723
07/12/13,1900,36650,5673,16045,2366,17514,1864,12053,9141,3793,1703
07/12/13,2000,36010,5571,15559,2295,16899,1822,11827,8894,3683,1647
07/12/13,2100,35918,5527,14784,2203,16452,1790,11833,8628,3530,1543
07/12/13,2200,35307,5553,14165,2195,16338,1785,11656,8674,3470,1520
07/12/13,2300,33352,5242,13808,2089,15521,1712,10957,8234,3294,1419
07/12/13,2400,30808,4813,12806,1887,14191,1593,10085,7565,3046,1286
07/11/13,100,35470,4967,11984,1901,13799,1543,10737,7385,3031,1224
07/11/13,200,33333,4674,11016,1786,13039,1450,10063,6961,2821,1147
07/11/13,300,31963,4578,10383,1703,12627,1420,9674,6703,2697,1127
07/11/13,400,31263,4490,9991,1660,12378,1389,9443,6566,2612,1075
07/11/13,500,31285,4504,9778,1665,12398,1401,9523,6527,2638,1066
07/11/13,600,32720,4669,9840,1738,12971,1485,10086,6809,2782,1107
07/11/13,700,34940,5038,10160,1858,13679,1588,10801,7166,3000,1172
07/11/13,800,37110,5224,10994,1984,14493,1683,11524,7717,3135,1228
07/11/13,900,38768,5478,12128,2091,15356,1780,12086,8251,3271,1272
07/11/13,1000,39837,5703,13069,2201,15927,1848,12644,8632,3441,1329
07/11/13,1100,40869,6033,13766,2315,16591,1924,13357,9058,3636,1416
07/11/13,1200,41904,6199,14375,2396,17146,1986,14032,9340,3818,1486
07/11/13,1300,42953,6340,14790,2463,17609,2054,14565,9460,3976,1549
07/11/13,1400,44332,6574,15104,2503,17978,2105,14761,9628,4091,1641
07/11/13,1500,45671,6649,15468,2532,18271,2099,14977,9658,4135,1753
07/11/13,1600,46790,6752,15724,2534,18405,2120,14923,9698,4203,1801
07/11/13,1700,47525,6743,15950,2528,18437,2130,14909,9689,4228,1876
07/11/13,1800,47502,6720,16049,2496,18408,2093,14605,9599,4170,1895
07/11/13,1900,46130,6643,15866,2446,18023,2059,14118,9342,4055,1876
07/11/13,2000,44465,6420,15275,2365,17548,1984,13744,9112,3893,1816
07/11/13,2100,43394,6204,14555,2253,17073,1905,13616,8779,3695,1691
07/11/13,2200,42510,6157,13956,2221,16942,1875,13195,8725,3620,1680
07/11/13,2300,39362,5788,13620,2121,16137,1746,12216,8328,3408,1555
07/11/13,2400,35791,5296,12555,1916,14651,1607,11038,7630,3091,1284
07/10/13,100,34297,5205,14662,2116,15234,1768,11183,8070,3417,1456
07/10/13,200,32334,4939,13599,2003,14395,1675,10520,7572,3243,1299
07/10/13,300,31024,4712,12915,1925,14023,1610,10127,7314,3117,1240
07/10/13,400,30376,4626,12366,1884,13747,1585,9845,7212,3031,1195
07/10/13,500,30514,4661,12070,1901,13731,1593,9944,7229,3036,1190
07/10/13,600,31857,4907,12142,1994,14272,1656,10494,7541,3156,1170
07/10/13,700,34330,5202,12545,2148,15080,1757,11178,8096,3347,1239
07/10/13,800,37518,5493,13616,2304,15934,1845,12019,8690,3555,1278
07/10/13,900,39862,5711,14929,2486,16897,1884,12658,9323,3841,1348
07/10/13,1000,41854,5962,16060,2663,17945,1938,13218,9947,4142,1481
07/10/13,1100,43568,6139,16920,2852,19035,1970,13977,10557,4399,1592
07/10/13,1200,44848,6318,17676,3004,19931,2042,14640,11068,4639,1697
07/10/13,1300,45931,6615,18130,3138,20662,2159,15232,11660,4822,1791
07/10/13,1400,46862,6863,18381,3200,20991,2277,15834,11931,4878,1921
07/10/13,1500,47893,7032,18538,3129,20925,2409,16329,11550,4898,1927
07/10/13,1600,49294,7275,18477,2729,20145,2508,16669,10530,4690,1928
07/10/13,1700,50537,7451,18339,2495,19201,2479,16792,9913,4316,1858
07/10/13,1800,50949,7478,18109,2476,18483,2445,16397,9558,4158,1780
07/10/13,1900,49891,7179,17613,2439,17898,2163,15876,9353,4066,1735
07/10/13,2000,48240,6712,16797,2437,17297,2001,15204,9138,3975,1655
07/10/13,2100,47199,6487,15751,2386,16991,1940,14688,9044,3905,1610
07/10/13,2200,45846,6383,15059,2365,16857,1877,14076,9064,3815,1592
07/10/13,2300,42253,5907,14531,2255,15977,1788,12855,8647,3624,1514
07/10/13,2400,38447,5430,13326,2067,14713,1658,11649,7934,3322,1372
07/09/13,100,33310,5202,14054,2090,14800,1745,10579,7761,3377,1358
07/09/13,200,31264,4852,12955,1960,14025,1637,9971,7287,3168,1280
07/09/13,300,29835,4713,12177,1893,13487,1596,9534,6982,2998,1172
07/09/13,400,29042,4613,11638,1823,13188,1564,9318,6860,2921,1136
07/09/13,500,29133,4637,11315,1836,13241,1566,9385,6945,2911,1147
07/09/13,600,30515,4761,11353,1940,13809,1632,9851,7242,3023,1203
07/09/13,700,32855,5081,11765,2090,14591,1708,10615,7698,3246,1256
07/09/13,800,35972,5382,12824,2231,15519,1805,11445,8284,3399,1290
07/09/13,900,38556,5634,14203,2364,16310,1896,12126,8768,3633,1360
07/09/13,1000,40863,5899,15322,2517,17366,1958,12742,9237,3899,1485
07/09/13,1100,43056,6049,16274,2673,18354,2013,13453,9664,4170,1618
07/09/13,1200,44711,6218,17352,2830,19270,2065,14223,9977,4394,1798
07/09/13,1300,46070,6394,17787,2975,20151,2151,14849,10451,4581,1871
07/09/13,1400,47206,6524,17623,3085,20906,2235,15229,10973,4716,1985
07/09/13,1500,48074,6622,17470,3132,21287,2271,15503,11330,4775,2013
07/09/13,1600,48525,6816,17415,3092,21207,2344,15759,11547,4646,2049
07/09/13,1700,48458,6981,17199,3035,20787,2433,16085,11668,4580,2070
07/09/13,1800,48325,7117,17536,2967,20411,2473,16267,11632,4506,2099
07/09/13,1900,47285,7182,17992,2878,19803,2466,16079,11259,4409,2096
07/09/13,2000,45857,6960,17861,2752,19208,2374,15483,10662,4266,2049
07/09/13,2100,44992,6796,17533,2638,18990,2286,15031,10329,4193,1959
07/09/13,2200,43926,6625,17342,2600,18769,2207,14524,10159,4143,1957
07/09/13,2300,40703,6166,17128,2463,17829,2076,13414,9483,3940,1786
07/09/13,2400,37305,5614,15957,2275,16343,1925,12175,8697,3695,1627
07/08/13,100,33626,4712,13514,1746,13296,1664,10705,7057,2746,1213
07/08/13,200,31489,4522,12587,1655,12744,1594,10084,6635,2587,1128
07/08/13,300,29997,4358,11939,1601,12269,1538,9650,6492,2491,1052
07/08/13,400,29253,4308,11582,1561,12134,1512,9470,6360,2431,1012
07/08/13,500,29362,4333,11366,1584,12194,1507,9584,6410,2453,1026
07/08/13,600,30627,4517,11485,1688,12706,1573,9990,6695,2577,1047
07/08/13,700,32895,4819,12025,1847,13513,1637,10658,7138,2764,1121
07/08/13,800,36077,5069,13047,1989,14457,1743,11500,7750,2969,1215
07/08/13,900,38682,5444,13964,2123,15382,1874,12237,8330,3217,1263
07/08/13,1000,41139,5842,14382,2273,16267,1999,12850,8895,3482,1415
07/08/13,1100,43636,6240,14694,2420,17321,2106,13669,9566,3776,1545
07/08/13,1200,45697,6544,14899,2566,18229,2197,14285,10076,4040,1649
07/08/13,1300,47271,6748,15038,2709,18885,2290,14771,10643,4223,1748
07/08/13,1400,48401,6985,15305,2800,19409,2371,15144,11042,4316,1788
07/08/13,1500,48898,7087,16172,2836,19529,2417,15521,11190,4376,1910
07/08/13,1600,49368,7191,17111,2832,19474,2453,15832,11335,4421,2000
07/08/13,1700,49670,7330,17786,2818,19556,2467,15995,11277,4451,2008
07/08/13,1800,49189,7368,18074,2783,19389,2491,16120,10952,4410,2043
07/08/13,1900,47907,7309,18244,2735,19083,2469,15598,10517,4386,2017
07/08/13,2000,46217,7104,18029,2665,18763,2378,15129,10204,4285,1935
07/08/13,2100,44768,6858,17569,2605,18374,2319,14646,9908,4172,1911
07/08/13,2200,43570,6749,17171,2591,18230,2303,14128,9692,4142,1911
07/08/13,2300,40084,6227,16709,2447,17185,2156,12973,9067,3937,1735
07/08/13,2400,36414,5696,15462,2253,15861,1941,11723,8363,3648,1552
07/07/13,100,36963,5319,11669,1558,13217,1936,11331,7155,2457,1104
07/07/13,200,34554,4912,10920,1465,12394,1806,10554,6715,2304,1004
07/07/13,300,32715,4677,10309,1409,11862,1718,10003,6387,2198,962
07/07/13,400,31259,4542,9906,1360,11595,1658,9619,6160,2137,967
07/07/13,500,30399,4350,9611,1337,11359,1613,9407,6035,2102,908
07/07/13,600,29810,4323,9486,1341,11353,1593,9256,5999,2118,923
07/07/13,700,29845,4287,9283,1344,11384,1544,9209,5894,2117,928
07/07/13,800,32003,4596,9197,1377,11646,1626,10113,6007,2155,946
07/07/13,900,35442,5074,9761,1493,12383,1732,11444,6465,2306,1052
07/07/13,1000,39066,5540,10709,1594,13179,1853,12964,7021,2467,1154
07/07/13,1100,42546,5955,11771,1680,13951,1921,13939,7335,2611,1274
07/07/13,1200,45313,6157,12745,1754,14603,1977,14741,7739,2788,1316
07/07/13,1300,47286,6349,13640,1827,15140,1985,15373,8045,2971,1400
07/07/13,1400,48712,6357,14522,1881,15648,1967,15857,8301,3111,1493
07/07/13,1500,49708,6343,15234,1935,15898,1957,16201,8406,3264,1567
07/07/13,1600,50436,6423,15805,2002,16196,2016,16495,8625,3408,1653
07/07/13,1700,50900,6335,16179,2101,16391,2091,16666,8802,3538,1723
07/07/13,1800,50814,6195,16194,2179,16629,2089,16593,8946,3633,1771
07/07/13,1900,49230,6010,16258,2195,16491,2088,15931,8870,3650,1784
07/07/13,2000,46966,5889,16051,2143,16308,2048,14988,8716,3593,1770
07/07/13,2100,45263,5793,15753,2091,16034,2012,14467,8505,3465,1702
07/07/13,2200,43368,5838,15674,2107,15984,2030,13941,8583,3448,1575
07/07/13,2300,40141,5524,15483,2023,15258,1935,12842,8220,3278,1525
07/07/13,2400,36653,5065,14605,1889,14121,1781,11721,7637,3013,1379
07/06/13,100,35610,5106,11780,1648,13118,1815,11429,6972,2652,1149
07/06/13,200,33343,4780,10849,1546,12459,1719,10662,6553,2484,1020
07/06/13,300,31654,4570,10232,1487,11934,1651,9995,6185,2396,953
07/06/13,400,30449,4411,9730,1446,11614,1600,9587,6039,2329,945
07/06/13,500,29821,4289,9431,1432,11572,1558,9354,5946,2297,940
07/06/13,600,29550,4325,9273,1450,11733,1555,9305,6034,2332,969
07/06/13,700,30088,4327,9177,1479,11672,1564,9433,6035,2358,949
07/06/13,800,32903,4705,9397,1541,12269,1642,10425,6308,2426,989
07/06/13,900,36855,5260,10264,1643,13081,1780,11789,6834,2585,1083
07/06/13,1000,40594,5810,11325,1759,14142,1964,13014,7399,2744,1175
07/06/13,1100,43949,6312,12426,1834,15137,2098,14154,7905,2868,1285
07/06/13,1200,46224,6688,13324,1903,15856,2201,14991,8408,2949,1312
07/06/13,1300,47827,6943,13995,1933,16575,2301,15604,8769,3080,1356
07/06/13,1400,48864,7128,14361,2002,17038,2374,16020,9101,3200,1376
07/06/13,1500,49649,7249,14437,2023,17233,2436,16278,9290,3278,1364
07/06/13,1600,50244,7375,14415,2039,17453,2484,16521,9474,3278,1404
07/06/13,1700,50733,7416,14296,2062,17536,2517,16723,9619,3230,1381
07/06/13,1800,50682,7432,14174,2037,17424,2524,16826,9538,3166,1399
07/06/13,1900,50099,7383,13948,1983,17014,2488,16415,9274,3098,1350
07/06/13,2000,48550,7158,13613,1909,16369,2439,15689,8972,2995,1324
07/06/13,2100,46910,6829,13224,1869,15957,2367,14986,8688,2959,1296
07/06/13,2200,45895,6676,13205,1870,15780,2346,14558,8583,2987,1310
07/06/13,2300,43101,6237,13075,1793,15114,2233,13444,8218,2870,1280
07/06/13,2400,40048,5718,12449,1688,14178,2113,12392,7651,2655,1208
07/05/13,100,33522,4892,10426,1514,12611,1743,10882,6738,2406,1049
07/05/13,200,31408,4570,9718,1431,11916,1647,10098,6367,2292,969
07/05/13,300,29883,4383,9157,1381,11549,1586,9597,6118,2202,944
07/05/13,400,28996,4249,8741,1343,11296,1535,9280,5984,2166,913
07/05/13,500,28822,4202,8509,1344,11287,1539,9161,5994,2153,921
07/05/13,600,29526,4315,8538,1397,11604,1590,9395,6187,2253,938
07/05/13,700,31242,4425,8716,1485,11978,1653,9899,6493,2409,963
07/05/13,800,34529,4832,9309,1592,12587,1743,10797,6933,2558,1005
07/05/13,900,37990,5355,10277,1689,13392,1846,11792,7372,2721,1075
07/05/13,1000,41323,5823,11327,1797,14098,1974,13006,7818,2856,1146
07/05/13,1100,44332,6279,12371,1900,14783,2083,14041,8242,3012,1240
07/05/13,1200,46687,6604,13285,1960,15367,2207,14885,8476,3110,1282
07/05/13,1300,48340,6850,14017,2020,15811,2304,15557,8683,3208,1320
07/05/13,1400,49627,6963,14535,2083,16402,2360,16077,8885,3218,1374
07/05/13,1500,50375,7158,14946,2120,16760,2408,16453,9045,3262,1418
07/05/13,1600,51124,7161,15228,2156,17055,2388,16800,9088,3310,1447
07/05/13,1700,51612,7257,15475,2185,17249,2423,16996,9120,3371,1478
07/05/13,1800,51578,7253,15638,2173,17254,2409,16965,9146,3356,1509
07/05/13,1900,50248,7134,15498,2120,16938,2362,16478,9015,3295,1499
07/05/13,2000,48169,6929,14992,2048,16468,2298,15799,8730,3210,1433
07/05/13,2100,46227,6648,14362,1990,15969,2218,15060,8493,3172,1396
07/05/13,2200,45096,6505,13971,1986,15942,2176,14624,8489,3179,1404
07/05/13,2300,42134,6079,13774,1911,15224,2066,13548,8103,3056,1332
07/05/13,2400,38702,5559,12795,1776,14158,1915,12439,7559,2879,1228
07/04/13,100,33156,5045,9828,1750,13253,1802,10237,7361,2834,1171
07/04/13,200,31037,4634,9197,1614,12496,1711,9654,6915,2619,1101
07/04/13,300,29453,4402,8751,1534,11972,1644,9155,6572,2479,991
07/04/13,400,28558,4275,8399,1478,11682,1585,8908,6318,2401,1004
07/04/13,500,28256,4202,8197,1461,11476,1562,8825,6253,2362,952
07/04/13,600,28408,4300,8139,1475,11586,1571,8979,6222,2372,943
07/04/13,700,28928,4279,7991,1473,11717,1587,9168,6195,2374,1010
07/04/13,800,30571,4557,8005,1489,11902,1611,9910,6279,2410,974
07/04/13,900,33127,4979,8357,1580,12657,1700,10899,6709,2521,1079
07/04/13,1000,36095,5465,8921,1693,13582,1821,11986,7194,2675,1126
07/04/13,1100,38802,5978,9605,1788,14329,1959,13076,7739,2785,1212
07/04/13,1200,41193,6351,10273,1849,14976,2063,13990,8205,2879,1288
07/04/13,1300,42883,6589,10861,1875,15241,2143,14614,8471,2918,1309
07/04/13,1400,44117,6736,11348,1860,15651,2215,15126,8589,2933,1311
07/04/13,1500,44891,6841,11729,1850,15848,2254,15501,8645,2890,1308
07/04/13,1600,45563,6887,11982,1823,15968,2277,15892,8588,2869,1317
07/04/13,1700,46211,6968,12136,1809,16007,2320,16055,8520,2844,1324
07/04/13,1800,46310,6935,12282,1782,15774,2334,16042,8375,2829,1339
07/04/13,1900,45375,6761,12276,1749,15353,2294,15504,8191,2781,1296
07/04/13,2000,43556,6456,12017,1713,14853,2216,14730,7876,2739,1277
07/04/13,2100,41761,6146,11574,1687,14583,2133,13931,7726,2715,1246
07/04/13,2200,40496,5961,11405,1713,14417,2078,13265,7677,2766,1242
07/04/13,2300,38694,5652,11303,1669,13923,1980,12645,7468,2707,1174
07/04/13,2400,36332,5348,10952,1603,13408,1885,11768,7129,2570,1149
07/03/13,100,31376,5032,9654,1799,13502,1846,9631,7123,2905,1203
07/03/13,200,29463,4732,9066,1684,12681,1745,9083,6696,2713,1100
07/03/13,300,28275,4516,8695,1604,12264,1689,8784,6468,2577,1068
07/03/13,400,27617,4440,8454,1548,12136,1631,8720,6335,2491,1006
07/03/13,500,27808,4438,8389,1550,12131,1604,8857,6398,2490,984
07/03/13,600,29239,4600,8522,1630,12525,1684,9388,6673,2618,1030
07/03/13,700,31679,4862,9004,1750,13302,1751,10159,7067,2815,1102
07/03/13,800,34490,5135,9805,1860,14107,1881,10988,7639,2960,1118
07/03/13,900,36658,5557,10605,1975,14766,2036,11767,8183,3151,1183
07/03/13,1000,38542,5851,11157,2091,15457,2118,12482,8710,3359,1248
07/03/13,1100,40328,6121,11538,2252,16407,2265,13167,9275,3550,1317
07/03/13,1200,42045,6354,11845,2346,17099,2361,13960,9749,3705,1427
07/03/13,1300,43434,6617,11967,2441,17693,2407,14515,10222,3883,1444
07/03/13,1400,44670,6859,12023,2522,18198,2522,14946,10600,3978,1518
07/03/13,1500,45672,7072,12170,2537,18405,2573,15275,10727,4013,1515
07/03/13,1600,46626,7158,12184,2524,18350,2625,15142,10767,3971,1557
07/03/13,1700,47124,7162,12096,2483,18177,2635,14954,10689,3960,1592
07/03/13,1800,47229,7048,11941,2424,17828,2605,14918,10531,3892,1575
07/03/13,1900,45955,6933,11800,2338,17250,2483,14531,10162,3735,1568
07/03/13,2000,44209,6750,11458,2252,16685,2375,13926,9765,3571,1494
07/03/13,2100,42975,6540,11225,2193,16312,2261,13532,9467,3477,1415
07/03/13,2200,42079,6438,11284,2164,16086,2223,13191,9196,3474,1468
07/03/13,2300,39197,5957,11270,2064,15227,2093,12191,8672,3313,1431
07/03/13,2400,36054,5457,10596,1899,14204,1943,11213,8010,3078,1292
07/02/13,100,31472,4871,10081,1602,13073,1617,10336,6663,2645,1101
07/02/13,200,29751,4593,9380,1513,12410,1541,9693,6370,2501,1017
07/02/13,300,28732,4427,8934,1462,11979,1506,9356,6199,2396,968
07/02/13,400,28185,4382,8637,1445,11706,1493,9179,6105,2349,919
07/02/13,500,28442,4353,8504,1451,11736,1472,9340,6087,2369,931
07/02/13,600,29888,4570,8637,1535,12221,1548,9824,6404,2497,970
07/02/13,700,32372,4851,9019,1670,12990,1626,10582,6868,2694,1049
07/02/13,800,35067,5185,9735,1791,13662,1740,11310,7378,2843,1061
