DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
06/30/17,100,31031,5133,11161,2094,14235,1629,10361,7626,3454,1397
06/30/17,200,29101,4889,10392,1986,13501,1508,9668,7231,3260,1263
06/30/17,300,27820,4577,9852,1907,12972,1455,9168,7124,3098,1222
06/30/17,400,27098,4630,9449,1867,12730,1411,8903,6848,2984,1150
06/30/17,500,27175,4618,9275,1844,12751,1406,8904,6881,2935,1159
06/30/17,600,28203,4745,9427,1919,13123,1432,9301,7201,3035,1188
06/30/17,700,30066,4975,9807,2030,13752,1504,9845,7535,3194,1212
06/30/17,800,32900,5357,10683,2145,14534,1673,10704,7955,3352,1261
06/30/17,900,35576,5705,11717,2255,15376,1784,11671,8468,3508,1334
06/30/17,1000,38022,6131,12632,2346,16267,1896,12647,8939,3610,1450
06/30/17,1100,40252,6458,13259,2443,17144,1982,13590,9362,3741,1514
06/30/17,1200,42377,6858,14024,2482,17787,2055,14460,9802,3844,1649
06/30/17,1300,44426,7105,14695,2532,18396,2144,15229,10167,3971,1700
06/30/17,1400,46154,7364,15177,2570,18987,2222,15899,10558,4078,1717
06/30/17,1500,47751,7524,15505,2637,19268,2287,16416,10867,4204,1842
06/30/17,1600,48899,7617,15623,2684,19344,2296,16701,10905,4244,1877
06/30/17,1700,49531,7663,15495,2681,19119,2348,16710,10728,4307,1932
06/30/17,1800,49391,7610,15354,2647,18837,2308,16583,10311,4356,1985
06/30/17,1900,47920,7368,15369,2592,18222,2257,16102,9780,4278,1974
06/30/17,2000,45795,7074,14990,2494,17520,2179,15390,9271,4110,1919
06/30/17,2100,44035,6824,14478,2393,17023,2077,14817,8920,3992,1865
06/30/17,2200,42739,6683,14053,2337,16779,2034,14301,8682,3913,1815
06/30/17,2300,39640,6225,13763,2154,15792,1911,13289,8201,3695,1694
06/30/17,2400,36239,5719,12837,1939,14508,1788,12184,7501,3337,1546
06/29/17,100,26248,4413,10527,1745,12527,1322,8854,6792,2734,1219
06/29/17,200,24821,4255,9821,1652,12056,1269,8286,6528,2552,1091
06/29/17,300,23925,4155,9392,1576,11687,1226,7986,6286,2445,1062
06/29/17,400,23524,4109,9099,1550,11415,1199,7889,6236,2377,1028
06/29/17,500,23763,4167,9010,1577,11545,1217,7957,6234,2397,1006
06/29/17,600,24935,4313,9193,1652,12005,1262,8337,6523,2520,1049
06/29/17,700,26908,4583,9693,1787,12652,1331,8937,6890,2689,1094
06/29/17,800,29327,4870,10595,1939,13471,1454,9728,7446,2911,1179
06/29/17,900,31395,5180,11607,2056,14245,1557,10340,7865,3155,1281
06/29/17,1000,33136,5395,12433,2192,14992,1650,11050,8390,3415,1351
06/29/17,1100,34862,5699,13124,2339,16015,1752,11779,8890,3680,1502
06/29/17,1200,36610,5961,13793,2466,16812,1845,12609,9342,3883,1576
06/29/17,1300,38258,6279,14429,2594,17743,1943,13388,9701,4082,1681
06/29/17,1400,40102,6608,15032,2676,18422,2021,14189,10234,4258,1765
06/29/17,1500,41702,6774,15372,2748,18876,2092,14888,10453,4389,1851
06/29/17,1600,43102,6947,15613,2802,19169,2164,15354,10544,4469,1880
06/29/17,1700,44067,7049,15522,2848,19462,2209,15628,10566,4554,1959
06/29/17,1800,44522,7116,15252,2854,19466,2238,15705,10538,4609,2005
06/29/17,1900,43735,7106,14687,2855,19250,2206,15310,10394,4574,1984
06/29/17,2000,42055,6997,14131,2777,18839,2136,14711,10099,4471,1943
06/29/17,2100,40879,6687,13768,2685,18194,2090,14121,9781,4317,1836
06/29/17,2200,39956,6629,13393,2616,17891,2070,13660,9592,4246,1849
06/29/17,2300,37082,6186,13049,2471,16796,1959,12544,9072,4017,1718
06/29/17,2400,33857,5628,12160,2265,15411,1802,11274,8271,3715,1552
06/28/17,100,25335,4265,9796,1615,11762,1232,8823,6288,2483,1082
06/28/17,200,23797,4124,9164,1530,11306,1170,8245,6068,2342,1035
06/28/17,300,22948,3958,8751,1485,11043,1150,7935,5912,2274,953
06/28/17,400,22479,3931,8492,1463,10947,1147,7757,5745,2235,955
06/28/17,500,22676,4023,8356,1473,11029,1160,7818,5833,2242,950
06/28/17,600,23677,4182,8526,1560,11517,1219,8194,6078,2362,959
06/28/17,700,25681,4396,8867,1675,12082,1285,8742,6427,2486,1067
06/28/17,800,27914,4719,9679,1813,12821,1362,9464,6933,2686,1087
06/28/17,900,29437,4873,10516,1920,13273,1459,10015,7346,2867,1161
06/28/17,1000,30528,5031,11056,1986,13873,1516,10517,7648,2978,1214
06/28/17,1100,31500,5179,11366,2062,14444,1579,11080,7874,3097,1210
06/28/17,1200,32444,5395,11651,2129,14763,1632,11499,8029,3177,1256
06/28/17,1300,33197,5503,11762,2182,15048,1672,11936,8201,3361,1364
06/28/17,1400,34183,5594,11708,2223,15397,1710,12352,8402,3470,1419
06/28/17,1500,35114,5744,11930,2265,15750,1733,12806,8444,3558,1584
06/28/17,1600,36177,5889,12160,2293,15951,1739,13260,8482,3664,1662
06/28/17,1700,37166,5997,12371,2331,16266,1750,13664,8580,3765,1714
06/28/17,1800,37754,6146,12507,2355,16429,1755,13828,8453,3806,1734
06/28/17,1900,37129,6135,12364,2342,16348,1717,13479,8334,3775,1779
06/28/17,2000,35718,5982,12174,2289,16067,1681,12848,8262,3700,1746
06/28/17,2100,34759,5767,12140,2208,15696,1644,12298,8098,3555,1650
06/28/17,2200,33995,5671,12333,2184,15524,1623,11886,8152,3467,1582
06/28/17,2300,31456,5299,12148,2076,14669,1513,10833,7848,3260,1510
06/28/17,2400,28683,4779,11367,1894,13460,1410,9675,7269,2971,1301
06/27/17,100,26591,4460,9153,1602,11897,1229,9277,6256,2505,1145
06/27/17,200,25033,4351,8616,1532,11293,1190,8650,6012,2373,1040
06/27/17,300,24111,4144,8264,1479,11082,1160,8292,5900,2282,1030
06/27/17,400,23634,4113,8052,1445,11007,1139,8085,5804,2249,1002
06/27/17,500,23872,4098,7931,1479,11108,1158,8191,5904,2251,976
06/27/17,600,25072,4295,8057,1554,11553,1213,8597,6172,2349,1039
06/27/17,700,27089,4549,8444,1659,12171,1272,9190,6481,2478,1085
06/27/17,800,29071,4757,9170,1808,12834,1368,9847,6859,2649,1124
06/27/17,900,30584,4983,10089,1893,13444,1443,10459,7250,2795,1211
06/27/17,1000,31698,5159,10751,1953,13897,1493,11072,7418,2926,1250
06/27/17,1100,32587,5305,11184,2013,14250,1541,11678,7617,3015,1303
06/27/17,1200,33623,5402,11562,2042,14563,1572,12193,7746,3067,1359
06/27/17,1300,34496,5509,11801,2070,14804,1582,12633,7833,3151,1400
06/27/17,1400,35458,5574,11954,2115,15097,1598,13056,7912,3209,1437
06/27/17,1500,36242,5646,12212,2131,15335,1600,13456,7890,3254,1487
06/27/17,1600,36671,5639,12342,2130,15373,1620,13702,7886,3297,1569
06/27/17,1700,37178,5684,12451,2138,15511,1628,13871,7865,3345,1607
06/27/17,1800,37317,5694,12539,2156,15589,1616,13886,7755,3365,1644
06/27/17,1900,36542,5662,12498,2138,15358,1594,13652,7748,3347,1676
06/27/17,2000,35117,5584,12228,2101,15048,1551,13041,7628,3274,1658
06/27/17,2100,33956,5469,11875,2053,14673,1520,12363,7464,3180,1552
06/27/17,2200,33156,5377,11624,2016,14606,1510,11886,7490,3119,1511
06/27/17,2300,30522,5029,11449,1919,13725,1419,10802,7156,2942,1398
06/27/17,2400,27685,4529,10677,1742,12590,1316,9726,6664,2680,1240
06/26/17,100,26983,4340,8682,1557,11490,1271,9499,6102,2470,1101
06/26/17,200,25230,4176,8241,1483,11080,1222,8893,5937,2338,1024
06/26/17,300,24126,4080,7946,1458,10739,1194,8458,5770,2286,982
06/26/17,400,23631,4011,7739,1437,10508,1189,8301,5734,2227,956
06/26/17,500,23770,4023,7699,1451,10766,1191,8358,5858,2253,952
06/26/17,600,24750,4262,7921,1539,11323,1237,8707,6151,2387,1020
06/26/17,700,26756,4420,8322,1663,11866,1303,9213,6532,2546,1065
06/26/17,800,29297,4811,9137,1801,12706,1399,9992,7022,2721,1154
06/26/17,900,31204,5105,10080,1917,13398,1484,10572,7379,2875,1148
06/26/17,1000,32647,5286,10694,2026,13958,1564,11207,7639,2974,1219
06/26/17,1100,33940,5482,11101,2077,14476,1640,11845,7936,3154,1245
06/26/17,1200,35003,5641,11424,2096,14784,1670,12420,8066,3252,1335
06/26/17,1300,35867,5744,11614,2133,14996,1685,12908,8168,3284,1396
06/26/17,1400,36714,5847,11717,2163,15313,1714,13355,8244,3340,1462
06/26/17,1500,37483,5925,11833,2174,15394,1731,13754,8194,3390,1537
06/26/17,1600,38137,6012,11842,2157,15428,1735,14108,8131,3425,1542
06/26/17,1700,38731,6047,11800,2148,15425,1716,14426,8114,3458,1575
06/26/17,1800,39137,6032,11711,2113,15350,1677,14486,7962,3409,1655
06/26/17,1900,38684,6082,11471,2060,15217,1644,14230,7789,3352,1643
06/26/17,2000,37284,5923,11024,2015,14890,1592,13667,7643,3241,1613
06/26/17,2100,35743,5714,10749,1983,14531,1563,12986,7512,3169,1522
06/26/17,2200,34670,5627,10712,1964,14567,1529,12484,7520,3137,1527
06/26/17,2300,31855,5209,10613,1855,13667,1450,11394,7127,2966,1416
06/26/17,2400,28913,4794,9909,1727,12713,1355,10213,6621,2717,1260
06/25/17,100,29042,4450,9036,1491,11663,1381,10611,6251,2563,1145
06/25/17,200,27052,4265,8532,1395,11144,1295,9862,5956,2384,1038
06/25/17,300,25652,4097,8182,1338,10642,1249,9332,5766,2231,1013
06/25/17,400,24713,4010,7899,1296,10426,1218,9025,5567,2146,938
06/25/17,500,24123,3954,7728,1269,10349,1207,8866,5502,2102,901
06/25/17,600,23724,3938,7626,1275,10360,1205,8752,5476,2097,943
06/25/17,700,23944,3945,7481,1267,10233,1213,8775,5406,2102,903
06/25/17,800,25490,4142,7605,1335,10639,1264,9318,5622,2205,988
06/25/17,900,27834,4482,7984,1434,11459,1351,10258,6035,2367,1098
06/25/17,1000,30232,4822,8494,1542,12148,1444,11288,6382,2553,1204
06/25/17,1100,32369,5096,8951,1615,12658,1519,12164,6603,2724,1274
06/25/17,1200,34154,5258,9305,1674,13144,1570,12923,6806,2854,1316
06/25/17,1300,35512,5403,9502,1704,13494,1600,13447,6946,2929,1373
06/25/17,1400,36449,5527,9576,1739,13733,1612,13833,6997,2999,1454
06/25/17,1500,37153,5631,9716,1760,13956,1636,14188,7021,3056,1480
06/25/17,1600,37698,5685,9758,1787,14134,1662,14522,7119,3107,1529
06/25/17,1700,38519,5802,9803,1831,14377,1671,14801,7168,3200,1609
06/25/17,1800,38948,5894,9903,1866,14525,1656,14806,7245,3279,1637
06/25/17,1900,38617,5819,9968,1876,14549,1636,14527,7174,3274,1604
06/25/17,2000,37325,5673,9834,1848,14510,1609,13880,7083,3243,1626
06/25/17,2100,35900,5428,9622,1810,13871,1565,13235,6943,3108,1509
06/25/17,2200,35086,5328,9639,1799,13726,1567,12762,7026,3071,1489
06/25/17,2300,32445,5015,9712,1766,13105,1475,11655,6818,2916,1372
06/25/17,2400,29498,4599,9272,1648,12142,1360,10471,6436,2684,1242
06/24/17,100,33729,5048,10871,1643,12794,1452,12307,6857,2719,1187
06/24/17,200,31775,4769,10049,1537,12101,1392,11570,6478,2553,1110
06/24/17,300,30246,4569,9462,1473,11543,1360,11004,6266,2439,1088
06/24/17,400,29130,4451,9092,1434,11282,1325,10676,6077,2360,1023
06/24/17,500,28674,4416,8782,1416,11030,1315,10535,6082,2335,1028
06/24/17,600,28660,4397,8727,1426,11268,1328,10324,6056,2357,1027
06/24/17,700,28817,4455,8670,1459,11262,1341,10346,6110,2385,1026
06/24/17,800,30142,4695,9065,1535,11849,1421,10954,6443,2512,1077
06/24/17,900,32320,5030,9697,1672,12720,1531,12053,6876,2741,1206
06/24/17,1000,34937,5402,10357,1786,13536,1623,13045,7215,2959,1296
06/24/17,1100,36981,5697,10971,1866,14182,1705,13804,7598,3120,1417
06/24/17,1200,38187,5867,11333,1933,14807,1757,14412,7910,3245,1548
06/24/17,1300,38747,5942,11461,1964,15237,1800,14874,8055,3332,1552
06/24/17,1400,39210,6082,11462,2001,15537,1840,15193,8083,3384,1617
06/24/17,1500,39880,6221,11409,2018,15730,1867,15521,8198,3440,1571
06/24/17,1600,40560,6265,11344,2049,15874,1885,15821,8264,3489,1657
06/24/17,1700,41057,6323,11370,2068,16142,1905,15983,8357,3537,1731
06/24/17,1800,41228,6397,11378,2076,16188,1912,15964,8344,3526,1695
06/24/17,1900,40827,6301,11242,2066,16054,1881,15681,8162,3478,1723
06/24/17,2000,39350,6136,10964,2008,15576,1811,15011,7947,3344,1610
06/24/17,2100,37696,5770,10479,1915,14852,1722,14399,7623,3218,1523
06/24/17,2200,36710,5708,10254,1854,14467,1668,13733,7543,3153,1463
06/24/17,2300,34357,5325,10118,1762,13698,1583,12811,7228,3029,1431
06/24/17,2400,31660,4881,9612,1627,12624,1482,11632,6723,2803,1266
06/23/17,100,33281,5333,13586,2049,14349,1753,11309,8111,3017,1236
06/23/17,200,31344,5070,12627,1918,13732,1666,10709,7689,2879,1171
06/23/17,300,30090,4873,11966,1854,13144,1582,10243,7435,2769,1133
06/23/17,400,29390,4815,11525,1808,12961,1541,10071,7198,2771,1122
06/23/17,500,29470,4841,11315,1831,13022,1524,10099,7206,2802,1118
06/23/17,600,30578,4967,11343,1931,13462,1576,10497,7466,2946,1171
06/23/17,700,32737,5240,11475,2088,14253,1642,11061,7914,3172,1249
06/23/17,800,35168,5488,11899,2240,15049,1730,11649,8436,3402,1312
06/23/17,900,36891,5718,12470,2332,15687,1792,12143,8816,3551,1389
06/23/17,1000,38163,5917,12905,2410,16209,1864,12700,9111,3689,1458
06/23/17,1100,39303,6167,13236,2442,16813,1960,13574,9367,3838,1554
06/23/17,1200,40496,6457,13820,2441,17103,1989,14471,9472,3926,1648
06/23/17,1300,41674,6600,14243,2429,17237,2014,15162,9618,4020,1713
06/23/17,1400,42743,6779,14670,2390,17469,2054,15699,9555,3989,1705
06/23/17,1500,43748,6819,15045,2319,17495,2021,16168,9369,3874,1782
06/23/17,1600,44836,6856,15277,2246,17275,1970,16447,9103,3732,1733
06/23/17,1700,45435,6883,15507,2198,17201,1969,16548,9031,3571,1679
06/23/17,1800,45561,6784,15623,2166,16877,1906,16665,8842,3477,1632
06/23/17,1900,44697,6667,15313,2132,16459,1818,16532,8551,3391,1580
06/23/17,2000,43374,6390,14622,2081,16176,1769,15993,8365,3314,1525
06/23/17,2100,42248,6278,13880,2051,15883,1732,15512,8319,3259,1518
06/23/17,2200,41330,6235,13228,2037,15577,1716,15026,8256,3224,1469
06/23/17,2300,38838,5876,12819,1956,14817,1639,14059,7901,3133,1410
06/23/17,2400,36130,5344,11911,1794,13738,1529,13170,7360,2921,1316
06/22/17,100,28811,4891,11059,2145,13825,1483,10832,6939,3343,1238
06/22/17,200,27116,4660,10365,2009,13142,1404,10122,6566,3125,1207
06/22/17,300,26085,4595,9893,1921,12701,1367,9715,6415,2983,1112
06/22/17,400,25476,4464,9662,1875,12465,1332,9516,6301,2910,1100
06/22/17,500,25628,4501,9748,1876,12484,1336,9526,6330,2881,1120
06/22/17,600,26677,4626,10077,1957,12890,1388,9919,6585,2984,1136
06/22/17,700,28840,4923,10695,2082,13587,1469,10536,7007,3147,1191
06/22/17,800,31614,5328,11711,2254,14609,1591,11410,7602,3354,1249
06/22/17,900,34019,5602,12721,2398,15478,1748,12382,8188,3574,1301
06/22/17,1000,36096,5860,13676,2516,16250,1883,13270,8646,3792,1394
06/22/17,1100,38209,6204,14766,2691,17142,2026,14137,9192,3983,1440
06/22/17,1200,40083,6548,15791,2804,17952,2164,14921,9543,4076,1493
06/22/17,1300,41567,6915,16620,2898,18638,2244,15416,9691,4223,1548
06/22/17,1400,42942,7128,17047,2945,19130,2341,15737,9875,4325,1561
06/22/17,1500,44208,7219,17249,2924,19254,2367,15979,10147,4397,1534
06/22/17,1600,45840,7345,17891,2933,19441,2370,16309,10432,4446,1544
06/22/17,1700,46751,7387,18189,2919,19351,2392,16393,10614,4443,1563
06/22/17,1800,46779,7319,18002,2872,19219,2427,16234,10822,4315,1557
06/22/17,1900,45754,7312,17805,2773,18957,2335,15917,10675,4122,1539
06/22/17,2000,44368,7076,17469,2674,18443,2246,15492,10448,3922,1500
06/22/17,2100,43581,6886,16894,2587,17974,2183,15189,10137,3813,1492
06/22/17,2200,42475,6766,16490,2532,17762,2139,14518,10051,3752,1491
06/22/17,2300,39414,6306,16008,2398,16750,2014,13489,9584,3514,1452
06/22/17,2400,36148,5801,14844,2215,15536,1869,12346,8765,3258,1334
06/21/17,100,29593,4781,9798,1854,12883,1407,10074,6822,2925,1197
06/21/17,200,27745,4528,9188,1746,12164,1340,9520,6501,2725,1141
06/21/17,300,26595,4334,8776,1666,11674,1298,9117,6295,2592,1097
06/21/17,400,25917,4296,8524,1630,11455,1271,8915,6218,2543,1056
06/21/17,500,26043,4295,8419,1637,11597,1281,9037,6263,2549,1023
06/21/17,600,27109,4457,8583,1711,12014,1346,9459,6457,2666,1022
06/21/17,700,29397,4721,8917,1843,12517,1427,10099,6827,2828,1035
06/21/17,800,32179,5011,9851,1989,13321,1527,10845,7311,3033,1095
06/21/17,900,34334,5240,10822,2125,14106,1616,11479,7648,3159,1172
06/21/17,1000,36241,5563,11554,2251,14895,1715,12119,8008,3356,1257
06/21/17,1100,38163,5807,12049,2387,15700,1818,12891,8398,3666,1366
06/21/17,1200,39770,5985,12470,2489,16477,1897,13626,8629,3888,1504
06/21/17,1300,40916,6365,12819,2621,17136,1966,14144,8836,4110,1625
06/21/17,1400,41669,6511,13126,2729,17666,1976,14700,9163,4297,1719
06/21/17,1500,42791,6640,13550,2787,18171,1979,15180,9299,4448,1780
06/21/17,1600,43903,6773,13884,2837,18477,2037,15522,9327,4567,1851
06/21/17,1700,44002,6881,13775,2871,18707,2085,15834,9302,4636,1896
06/21/17,1800,42966,6942,13706,2937,18837,2088,16119,9258,4691,2003
06/21/17,1900,41636,6802,13625,2921,18531,2077,15797,9168,4656,1975
06/21/17,2000,39952,6613,13276,2867,18079,2009,15193,8884,4458,1879
06/21/17,2100,38541,6442,13005,2749,17689,1924,14676,8535,4303,1828
06/21/17,2200,37526,6354,12938,2711,17219,1879,14156,8418,4171,1788
06/21/17,2300,34551,5833,12768,2545,16149,1782,13003,7959,3920,1675
06/21/17,2400,31381,5286,11953,2316,14760,1620,11725,7373,3613,1461
06/20/17,100,29701,4762,9942,1738,12322,1387,10531,6701,2824,1183
06/20/17,200,28166,4576,9331,1675,11744,1309,9934,6363,2637,1147
06/20/17,300,27193,4378,8912,1575,11461,1248,9508,6186,2513,1065
06/20/17,400,26662,4323,8675,1562,11311,1223,9248,6106,2462,1045
06/20/17,500,26819,4312,8557,1560,11331,1239,9258,6192,2484,1049
06/20/17,600,27965,4514,8661,1642,11794,1289,9632,6402,2592,1062
06/20/17,700,30208,4711,9043,1745,12461,1360,10228,6778,2733,1133
06/20/17,800,32913,5113,9997,1827,13310,1469,11059,7337,2939,1206
06/20/17,900,34757,5473,10953,2015,14036,1567,11679,7740,3142,1284
06/20/17,1000,36063,5621,11708,2116,14728,1643,12271,8022,3331,1368
06/20/17,1100,37396,5881,12283,2208,15349,1733,12821,8343,3518,1475
06/20/17,1200,38482,6026,12777,2290,15840,1789,13378,8510,3676,1567
06/20/17,1300,39478,6193,13173,2365,16373,1807,13829,8647,3800,1681
06/20/17,1400,40609,6299,13350,2437,16847,1864,14266,8858,3922,1724
06/20/17,1500,41587,6467,13432,2490,17189,1892,14675,8917,4035,1802
06/20/17,1600,42465,6614,13364,2509,17323,1908,14880,9012,4143,1843
06/20/17,1700,43224,6735,12939,2551,17493,1917,14929,9069,4186,1914
06/20/17,1800,43481,6778,12458,2580,17489,1938,14826,9063,4219,1933
06/20/17,1900,42734,6747,12258,2555,17328,1908,14504,8963,4188,1950
06/20/17,2000,41257,6621,12072,2512,16884,1842,14003,8776,4094,1875
06/20/17,2100,39669,6310,11773,2406,16335,1781,13617,8494,3900,1801
06/20/17,2200,38655,6198,11583,2349,16085,1748,13126,8462,3758,1740
06/20/17,2300,35532,5690,11436,2195,15141,1633,12073,7956,3523,1655
06/20/17,2400,32290,5169,10669,2014,13821,1518,10975,7293,3215,1420
06/19/17,100,34027,5325,10495,1808,13336,1602,11712,7323,3015,1276
06/19/17,200,32141,5076,9817,1722,12741,1518,11057,6968,2857,1182
06/19/17,300,30991,4936,9355,1680,12452,1476,10622,6711,2730,1132
06/19/17,400,30412,4855,9089,1645,12214,1451,10369,6580,2672,1112
06/19/17,500,30669,4861,8922,1661,12354,1465,10424,6659,2669,1079
06/19/17,600,31807,5027,9107,1737,12860,1540,10858,6955,2777,1119
06/19/17,700,34466,5302,9480,1864,13556,1611,11503,7380,2961,1210
06/19/17,800,37724,5630,10452,2036,14476,1647,12384,7922,3160,1255
06/19/17,900,39825,5891,11399,2185,15295,1690,13140,8466,3375,1302
06/19/17,1000,41874,6102,12065,2297,16009,1734,14045,8856,3602,1409
06/19/17,1100,43999,6360,12789,2422,16626,1796,14772,9312,3810,1498
06/19/17,1200,45622,6503,13390,2482,17177,1846,15602,9617,3918,1582
06/19/17,1300,46779,6608,13722,2574,17532,1894,16123,9870,4031,1655
06/19/17,1400,47803,6638,14046,2625,17896,1983,16775,9994,4116,1730
06/19/17,1500,48182,6591,14313,2579,17953,2043,17095,9889,4151,1768
06/19/17,1600,47803,6639,14265,2390,17604,2063,16436,9822,4049,1805
06/19/17,1700,45725,6587,13844,2411,17093,2097,15978,9726,4096,1816
06/19/17,1800,43395,6614,13315,2325,16747,2100,15787,9393,4085,1838
06/19/17,1900,41410,6537,12921,2380,16338,2039,15023,8897,4042,1861
06/19/17,2000,39976,6385,12442,2316,15945,1898,14427,8461,3959,1833
06/19/17,2100,38947,6225,12059,2226,15470,1795,14105,8127,3781,1737
06/19/17,2200,37762,6075,11870,2159,15191,1737,13588,8037,3647,1686
06/19/17,2300,34957,5618,11668,2060,14408,1618,12537,7601,3412,1513
06/19/17,2400,32111,5135,10853,1882,13056,1500,11420,7140,3099,1369
06/18/17,100,29156,5101,11910,1986,13969,1721,10497,7987,3311,1388
06/18/17,200,27554,4788,11101,1854,13191,1621,9882,7489,3102,1275
06/18/17,300,26500,4605,10557,1767,12633,1555,9531,7193,2965,1202
06/18/17,400,25886,4462,10151,1703,12253,1503,9302,7032,2844,1133
06/18/17,500,25667,4345,9959,1660,11936,1476,9194,6905,2766,1091
06/18/17,600,25702,4313,9808,1647,11927,1462,9271,6845,2770,1123
06/18/17,700,26132,4385,9705,1621,11976,1469,9383,6815,2751,1090
06/18/17,800,27727,4659,9701,1670,12537,1552,9952,7143,2807,1129
06/18/17,900,30154,5222,10189,1791,13539,1706,11004,7691,2964,1298
06/18/17,1000,32844,5708,11027,1903,14535,1852,12190,8333,3136,1412
06/18/17,1100,35397,6166,11706,2025,15550,1997,13144,8946,3439,1533
06/18/17,1200,37677,6454,12251,2124,16350,2096,13887,9315,3675,1666
06/18/17,1300,39545,6732,12488,2240,16994,2192,14546,9521,3858,1765
06/18/17,1400,41090,6924,12598,2307,17359,2258,15085,9788,3972,1843
06/18/17,1500,42321,7070,12687,2333,17609,2296,15655,9842,4011,1898
06/18/17,1600,43275,7192,12738,2317,17799,2321,16081,9835,4044,1861
06/18/17,1700,44064,7225,12765,2326,17850,2308,16427,9885,4095,1846
06/18/17,1800,44507,7179,12838,2359,17812,2150,16447,9473,4202,1790
06/18/17,1900,44192,7011,12731,2337,17418,2031,16140,9182,4095,1750
06/18/17,2000,43256,6795,12344,2258,16953,1978,15611,8972,3975,1692
06/18/17,2100,42555,6632,11906,2197,16616,1958,15184,8785,3882,1633
06/18/17,2200,42079,6616,11840,2137,16250,1926,14894,8771,3822,1612
06/18/17,2300,39553,6097,11856,2052,15466,1827,13913,8415,3575,1549
06/18/17,2400,36547,5696,11293,1932,14281,1696,12702,7860,3086,1389
06/17/17,100,27805,4817,13116,1979,13920,1490,10039,7910,3265,1343
06/17/17,200,26269,4522,12217,1828,13042,1398,9534,7352,3029,1223
06/17/17,300,25230,4311,11550,1730,12478,1344,9149,7005,2871,1134
06/17/17,400,24669,4247,11103,1657,12037,1312,8882,6773,2750,1079
06/17/17,500,24516,4211,10771,1612,11913,1298,8814,6650,2679,1076
06/17/17,600,24806,4231,10603,1628,11991,1312,8905,6632,2680,1027
06/17/17,700,25389,4335,10529,1639,12013,1320,9072,6769,2688,1050
06/17/17,800,26933,4615,10570,1782,12646,1414,9991,7198,2868,1109
06/17/17,900,28990,5007,11119,1971,13760,1525,10475,7929,3182,1238
06/17/17,1000,30923,5401,12010,2166,14881,1686,11328,8706,3502,1396
06/17/17,1100,32368,5745,13197,2331,16039,1803,12102,9401,3756,1544
06/17/17,1200,33341,5979,13923,2438,16774,1918,12722,9948,3960,1691
06/17/17,1300,34089,6189,14534,2530,17490,2012,13293,10355,4091,1763
06/17/17,1400,34709,6411,15078,2592,17989,2104,13717,10631,4220,1812
06/17/17,1500,35282,6591,15504,2657,18430,2168,14034,10826,4291,1880
06/17/17,1600,36134,6867,15967,2670,18793,2223,14297,10901,4336,1897
06/17/17,1700,36841,6980,16061,2690,18964,2265,14330,11073,4384,1977
06/17/17,1800,37268,7059,15758,2721,18999,2296,14304,10941,4447,2035
06/17/17,1900,37144,7026,15059,2687,18555,2260,13969,10751,4388,1993
06/17/17,2000,36391,6808,14529,2615,18005,2212,13596,10396,4234,1958
06/17/17,2100,35911,6560,14101,2495,17303,2139,13353,10042,4070,1872
06/17/17,2200,35579,6496,14063,2445,16942,2092,13008,9896,4000,1764
06/17/17,2300,33746,6009,13592,2317,16019,1984,13753,9347,3824,1707
06/17/17,2400,31441,5491,12796,2158,14903,1849,11407,8614,3570,1538
06/16/17,100,27324,5167,13283,2013,14231,1574,10309,7986,3177,1290
06/16/17,200,25769,4909,12288,1873,13350,1499,9655,7475,2963,1183
06/16/17,300,24899,4768,11413,1794,12975,1463,9285,7214,2808,1108
06/16/17,400,24513,4636,10694,1729,12626,1439,9124,6976,2735,1090
06/16/17,500,24788,4645,10379,1734,12641,1447,9188,6988,2743,1076
06/16/17,600,26050,4807,10367,1808,12983,1503,9699,7218,2847,1111
06/16/17,700,28198,5085,10788,1918,13700,1580,10383,7649,2996,1174
06/16/17,800,30418,5426,11404,2113,14579,1689,11144,8312,3253,1226
06/16/17,900,31900,5716,11984,2266,15581,1807,11709,9037,3481,1319
06/16/17,1000,33029,5957,12602,2426,16406,1915,12158,9681,3790,1354
06/16/17,1100,34063,6087,13105,2594,17259,2047,12666,10256,4058,1519
06/16/17,1200,34796,6505,13497,2703,17887,2136,13230,10728,4245,1536
06/16/17,1300,35422,6689,13918,2829,18354,2243,13869,10961,4352,1655
06/16/17,1400,36301,6805,14680,2922,18845,2291,14505,11325,4470,1757
06/16/17,1500,36846,6911,15609,2964,19089,2179,14959,11512,4585,1815
06/16/17,1600,37276,6846,16301,3001,19228,2072,15196,11671,4662,1887
06/16/17,1700,37589,6772,16907,3014,19306,2024,15102,11763,4719,1976
06/16/17,1800,37627,6599,17309,2997,19262,2041,14790,11628,4701,2018
06/16/17,1900,36824,6460,17398,2926,18928,2017,14222,11310,4598,1987
06/16/17,2000,35764,6244,17083,2828,18415,1956,13586,10863,4425,1848
06/16/17,2100,35319,6058,16339,2674,17753,1873,13241,10379,4235,1830
06/16/17,2200,34612,6044,15726,2592,17349,1842,12708,10148,4100,1790
06/16/17,2300,32503,5611,15213,2428,16461,1734,11903,9480,3861,1665
06/16/17,2400,30045,5213,14226,2189,15091,1611,10920,8642,3559,1506
06/15/17,100,29448,5358,11655,1885,14109,1611,10642,7945,2965,1353
