DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
03/07/18,400,27173,5471,9613,1750,13748,1273,10361,6834,2556,1445
03/07/18,500,27902,5656,9672,1806,14034,1305,10686,6928,2663,1534
03/07/18,600,29664,5922,9984,1940,14892,1408,11505,7383,2871,1585
03/07/18,700,32167,6383,10704,2147,16321,1527,12725,8068,3180,1797
03/07/18,800,33512,6602,11611,2267,16949,1594,13071,8372,3308,1837
03/07/18,900,34237,6497,11994,2291,17061,1626,12959,8414,3352,1789
03/07/18,1000,34768,6551,12017,2309,17091,1637,12683,8480,3365,1785
03/07/18,1100,35099,6505,11952,2319,16947,1655,12478,8574,3372,1767
03/07/18,1200,35167,6451,11958,2301,16894,1652,12061,8475,3340,1729
03/07/18,1300,35255,6316,11882,2293,16797,1617,11431,8466,3300,1671
03/07/18,1400,34884,6227,11818,2266,16701,1613,10946,8471,3261,1635
03/07/18,1500,34172,6137,11810,2230,16468,1594,10631,8433,3280,1588
03/07/18,1600,33638,6166,11711,2211,16183,1580,10543,8382,3258,1586
03/07/18,1700,33490,6252,11726,2222,16128,1594,10739,8388,3274,1613
03/07/18,1800,34093,6427,11878,2253,16513,1610,11381,8436,3322,1762
03/07/18,1900,35186,6681,12247,2303,17020,1668,12263,8648,3422,1812
03/07/18,2000,34790,6745,12535,2346,17576,1677,12477,8847,3482,1900
03/07/18,2100,33987,6664,12401,2320,17312,1664,12378,8684,3442,1826
03/07/18,2200,32671,6484,12203,2236,16902,1616,11961,8420,3340,1848
03/07/18,2300,30700,6134,11703,2114,16181,1532,11361,8060,3140,1765
03/07/18,2400,28986,5956,11031,2014,15470,1447,10907,7651,2986,1682
03/06/18,100,28375,5800,10138,1840,14020,1353,11407,7253,2650,1285
03/06/18,200,28001,5757,9699,1789,13703,1330,11429,7136,2582,1239
03/06/18,300,27916,5668,9420,1763,13725,1312,11616,7119,2551,1286
03/06/18,400,28244,5748,9329,1755,13694,1307,11921,7049,2532,1272
03/06/18,500,29331,5851,9330,1799,13856,1346,12432,7174,2596,1300
03/06/18,600,31762,6267,9567,1910,14592,1407,13512,7546,2757,1401
03/06/18,700,34937,6686,10268,2115,15855,1525,14562,8207,3079,1586
03/06/18,800,35598,6810,11185,2196,16239,1570,14572,8496,3168,1564
03/06/18,900,34208,6652,11674,2183,16193,1597,13774,8585,3112,1488
03/06/18,1000,32942,6506,11840,2132,15994,1601,12953,8562,3022,1440
03/06/18,1100,31972,6460,11904,2110,15788,1605,12345,8506,3006,1330
03/06/18,1200,31158,6380,11893,2056,15541,1615,11976,8380,2959,1307
03/06/18,1300,30448,6375,11769,2039,15251,1621,11943,8221,2920,1265
03/06/18,1400,30322,6351,11799,2011,15110,1606,11967,8102,2893,1203
03/06/18,1500,30378,6222,11815,1985,14821,1579,12045,7912,2858,1183
03/06/18,1600,30849,6239,11706,1946,14633,1561,12186,7786,2834,1178
03/06/18,1700,31873,6210,11609,1954,14626,1554,12485,7763,2845,1204
03/06/18,1800,33346,6295,11711,2001,14841,1569,12931,7808,2907,1287
03/06/18,1900,34769,6550,11990,2081,15413,1625,13483,8148,3038,1367
03/06/18,2000,34704,6640,12274,2134,15854,1626,13378,8357,3140,1499
03/06/18,2100,33993,6549,12146,2106,15867,1594,13038,8307,3105,1536
03/06/18,2200,32721,6307,11891,2037,15440,1530,12476,7979,3002,1503
03/06/18,2300,30917,6016,11432,1932,14844,1471,11715,7584,2820,1425
03/06/18,2400,29141,5808,10776,1819,14199,1397,11058,7270,2665,1373
03/05/18,100,27780,5673,9379,1776,14086,1378,10490,6967,2603,1472
03/05/18,200,27389,5671,9124,1763,14043,1338,10499,6899,2585,1479
03/05/18,300,27393,5723,9030,1763,14152,1339,10646,6927,2593,1503
03/05/18,400,27685,5800,8977,1797,14396,1353,10915,7002,2620,1528
03/05/18,500,28744,6035,9021,1851,14827,1380,11571,7238,2734,1622
03/05/18,600,31091,6393,9335,1997,15799,1462,12671,7652,2943,1718
03/05/18,700,34344,6896,10129,2200,17143,1590,14001,8332,3258,1899
03/05/18,800,35073,6982,11029,2298,17604,1625,14044,8621,3374,1907
03/05/18,900,33912,6706,11666,2306,17394,1631,13272,8638,3434,1847
03/05/18,1000,32719,6553,11897,2286,16834,1625,12512,8566,3414,1777
03/05/18,1100,32141,6352,12058,2275,16417,1617,11990,8487,3359,1708
03/05/18,1200,31578,6182,12037,2236,16065,1595,11455,8348,3328,1580
03/05/18,1300,31130,6035,12011,2204,15722,1566,11085,8245,3253,1487
03/05/18,1400,30820,5884,11981,2163,15411,1560,10727,8219,3196,1436
03/05/18,1500,30473,5745,11900,2115,15105,1537,10503,8009,3122,1402
03/05/18,1600,30511,5721,11826,2078,14754,1507,10416,7876,3059,1376
03/05/18,1700,31227,5695,11816,2078,14770,1506,10772,7986,3050,1366
03/05/18,1800,32710,5907,12004,2129,15105,1528,11509,8088,3148,1471
03/05/18,1900,34868,6291,12362,2202,15827,1591,12606,8504,3249,1563
03/05/18,2000,35208,6490,12446,2224,16305,1610,12984,8666,3313,1584
03/05/18,2100,34653,6569,12261,2182,16249,1602,12962,8563,3261,1610
03/05/18,2200,33313,6390,11956,2118,15835,1552,12656,8276,3136,1569
03/05/18,2300,31307,6087,11448,1996,15136,1481,12105,7910,2949,1463
03/05/18,2400,29547,5912,10750,1887,14440,1391,11639,7487,2763,1371
03/04/18,100,26464,5495,9450,1708,13934,1348,10506,6826,2616,1514
03/04/18,200,25676,5440,9128,1663,13772,1319,10354,6720,2571,1478
03/04/18,300,25238,5380,8968,1655,13814,1314,10317,6716,2553,1542
03/04/18,400,25082,5427,8831,1666,13889,1310,10327,6683,2555,1552
03/04/18,500,25257,5527,8769,1674,14081,1321,10509,6743,2582,1610
03/04/18,600,25866,5562,8854,1708,14385,1354,10838,6826,2657,1669
03/04/18,700,26740,5824,8999,1780,14806,1390,11266,6984,2750,1758
03/04/18,800,27486,5878,9087,1836,15141,1397,11482,7090,2827,1823
03/04/18,900,28302,5886,9139,1873,15284,1401,11307,7206,2877,1817
03/04/18,1000,28613,5832,9279,1857,14998,1424,11025,7160,2865,1746
03/04/18,1100,28343,5693,9373,1828,14419,1437,10743,7127,2810,1584
03/04/18,1200,27692,5497,9383,1788,13978,1432,10412,7116,2762,1467
03/04/18,1300,27200,5417,9357,1755,13686,1416,10082,7083,2718,1387
03/04/18,1400,26728,5297,9336,1722,13294,1396,9783,6948,2647,1240
03/04/18,1500,26338,5146,9152,1668,13040,1373,9556,6820,2596,1236
03/04/18,1600,26465,5164,9092,1656,12875,1376,9508,6780,2570,1228
03/04/18,1700,27499,5247,9153,1627,13001,1392,9691,6874,2587,1222
03/04/18,1800,29434,5433,9338,1680,13341,1433,10380,7169,2664,1286
03/04/18,1900,31993,5951,9820,1784,14271,1522,11457,7621,2812,1383
03/04/18,2000,32652,6090,10486,1924,15036,1565,11868,7913,2994,1541
03/04/18,2100,32447,6129,10554,1934,15245,1559,11862,7867,2986,1595
03/04/18,2200,31549,5973,10384,1909,15032,1513,11630,7648,2923,1587
03/04/18,2300,30099,5833,10167,1850,14558,1462,11154,7443,2771,1548
03/04/18,2400,28766,5732,9700,1799,14292,1417,10683,7131,2676,1496
03/03/18,100,27251,5743,9943,1797,14425,1380,10298,7130,2703,1558
03/03/18,200,26545,5561,9526,1759,14296,1345,10161,6968,2664,1544
03/03/18,300,26220,5552,9281,1741,14303,1341,10150,6923,2636,1553
03/03/18,400,26067,5653,9102,1739,14350,1337,10270,6879,2650,1607
03/03/18,500,26359,5708,9041,1757,14529,1347,10502,6960,2700,1661
03/03/18,600,27082,5869,9159,1823,14916,1388,10844,7113,2792,1700
03/03/18,700,28137,6085,9434,1897,15439,1417,11303,7380,2918,1805
03/03/18,800,28985,6209,9744,1968,15673,1426,11672,7460,2992,1864
03/03/18,900,29713,6199,9919,1993,15705,1459,11661,7561,3015,1820
03/03/18,1000,29626,6122,10083,2000,15416,1482,11380,7644,2970,1698
03/03/18,1100,29142,5992,10148,1972,15124,1500,11103,7568,2922,1610
03/03/18,1200,28414,5828,10156,1906,14691,1476,10648,7497,2849,1512
03/03/18,1300,27819,5698,10085,1855,14261,1447,10189,7453,2782,1416
03/03/18,1400,27251,5551,9915,1798,13948,1416,9827,7283,2698,1323
03/03/18,1500,27038,5427,9679,1743,13529,1395,9521,7133,2623,1271
03/03/18,1600,27367,5349,9518,1701,13325,1385,9428,7031,2562,1244
03/03/18,1700,28181,5423,9472,1715,13327,1388,9614,7047,2574,1248
03/03/18,1800,29487,5560,9586,1728,13539,1428,10244,7166,2612,1293
03/03/18,1900,31256,5934,9938,1813,14312,1515,11191,7517,2742,1346
03/03/18,2000,31446,6063,10568,1904,14984,1536,11498,7740,2886,1499
03/03/18,2100,31119,6102,10575,1890,15098,1524,11527,7715,2889,1518
03/03/18,2200,30366,5984,10480,1877,14912,1489,11406,7596,2852,1549
03/03/18,2300,29081,5832,10280,1806,14593,1447,11050,7327,2782,1573
03/03/18,2400,27651,5687,9863,1747,14274,1396,10740,7024,2692,1532
03/02/18,100,24846,5237,10035,1882,13844,1300,8896,7222,2647,1334
03/02/18,200,24295,5233,9635,1832,13661,1285,8795,7011,2594,1367
03/02/18,300,24123,5203,9480,1813,13629,1288,8885,6976,2576,1324
03/02/18,400,24378,5320,9346,1821,13713,1284,9116,6995,2595,1427
03/02/18,500,25262,5396,9350,1873,13993,1314,9517,7132,2691,1457
03/02/18,600,27389,5704,9639,2004,14878,1394,10392,7531,2905,1593
03/02/18,700,30603,6247,10347,2213,16099,1523,11392,8127,3197,1810
03/02/18,800,32597,6472,11147,2296,16889,1607,11771,8417,3311,1814
03/02/18,900,33689,6538,11409,2279,16840,1636,11547,8510,3247,1682
03/02/18,1000,34080,6595,11403,2278,16743,1648,11293,8511,3198,1581
03/02/18,1100,34282,6585,11403,2245,16637,1647,11076,8554,3155,1474
03/02/18,1200,34149,6547,11420,2194,16233,1631,10714,8482,3094,1415
03/02/18,1300,33964,6378,11299,2161,15868,1606,10292,8385,3019,1354
03/02/18,1400,33887,6294,11162,2102,15518,1597,9908,8323,2970,1310
03/02/18,1500,33415,6229,11079,2043,15228,1570,9725,8227,2929,1268
03/02/18,1600,32973,6128,10908,1992,14820,1546,9618,8058,2854,1240
03/02/18,1700,33000,6120,10738,1969,14710,1519,9967,8003,2840,1271
03/02/18,1800,33759,6184,10742,1975,14941,1539,10578,8015,2857,1329
03/02/18,1900,34516,6538,11021,2034,15639,1603,11536,8285,2957,1420
03/02/18,2000,34045,6595,11530,2096,15994,1626,11710,8386,3074,1568
03/02/18,2100,33138,6588,11446,2077,16034,1603,11615,8260,3027,1616
03/02/18,2200,31871,6401,11258,2047,15827,1570,11443,8095,2999,1631
03/02/18,2300,30185,6171,11033,1960,15357,1494,11026,7805,2912,1607
03/02/18,2400,28531,5907,10475,1849,14781,1433,10588,7445,2787,1592
03/01/18,100,24163,4767,9616,1665,12326,1181,8672,6543,2441,1145
03/01/18,200,23535,4709,9217,1617,12105,1149,8491,6349,2357,1091
03/01/18,300,23274,4706,9008,1573,11961,1133,8416,6314,2310,1087
03/01/18,400,23376,4680,8887,1565,12044,1122,8448,6304,2319,1067
03/01/18,500,24134,4858,8929,1614,12397,1145,8756,6500,2350,1087
03/01/18,600,26292,5085,9226,1727,13094,1220,9505,6854,2518,1187
03/01/18,700,29531,5488,10012,1928,14315,1340,10630,7552,2789,1346
03/01/18,800,30904,5744,11129,2049,15071,1425,11019,7914,2950,1369
03/01/18,900,30836,5722,11753,2053,15136,1465,10895,8013,2947,1320
03/01/18,1000,30637,5825,11945,2083,15184,1480,10765,8113,2959,1320
03/01/18,1100,30377,5846,11935,2103,15304,1496,10761,8290,2990,1294
03/01/18,1200,30154,5770,11984,2095,15245,1499,10666,8348,2987,1268
03/01/18,1300,29736,5792,11917,2099,15155,1501,10596,8332,2987,1271
03/01/18,1400,29776,5695,11713,2086,15101,1505,10501,8414,2984,1254
03/01/18,1500,29875,5704,11596,2083,14982,1493,10552,8372,2958,1238
03/01/18,1600,29994,5707,11334,2090,14778,1491,10580,8341,2920,1194
03/01/18,1700,30752,5806,11247,2138,14849,1512,10685,8437,3011,1291
03/01/18,1800,31912,5907,11250,2194,15050,1536,11063,8518,3079,1358
03/01/18,1900,32630,5988,11488,2259,15566,1566,11531,8722,3158,1465
03/01/18,2000,32241,6032,12004,2281,15754,1555,11398,8724,3209,1565
03/01/18,2100,31536,5934,11872,2253,15648,1504,11046,8558,3185,1574
03/01/18,2200,30082,5793,11640,2175,15414,1460,10568,8297,3055,1556
03/01/18,2300,28042,5514,11251,2057,14730,1410,9829,7853,2902,1464
03/01/18,2400,26148,5377,10558,1957,14196,1341,9206,7496,2746,1397
02/28/18,100,26102,5195,9282,1701,12993,1260,9740,6772,2472,1154
02/28/18,200,25488,5075,8881,1639,12732,1234,9686,6595,2393,1148
02/28/18,300,25289,5113,8654,1628,12578,1235,9651,6514,2336,1103
02/28/18,400,25405,5167,8510,1614,12600,1236,9805,6590,2350,1135
02/28/18,500,26246,5271,8467,1662,12849,1264,10145,6717,2413,1173
02/28/18,600,28414,5622,8697,1774,13561,1339,11012,7110,2595,1270
02/28/18,700,31657,6052,9365,1974,14805,1435,12168,7787,2875,1419
02/28/18,800,32821,6242,10280,2071,15306,1484,12442,7986,3015,1434
02/28/18,900,32155,6160,10662,2058,15202,1492,12085,8065,2994,1394
02/28/18,1000,30899,5958,10734,2060,15016,1499,11645,8041,2990,1417
02/28/18,1100,29765,5834,10781,2062,14975,1502,11257,8098,2991,1384
02/28/18,1200,28986,5646,10836,2027,14751,1494,10778,8005,3001,1378
02/28/18,1300,28389,5536,10807,2020,14584,1492,10448,7910,2987,1341
02/28/18,1400,28190,5497,10740,2016,14382,1489,10228,7946,2974,1334
02/28/18,1500,28063,5318,10788,1988,14183,1496,10061,7814,2974,1288
02/28/18,1600,28387,5318,10807,1949,13977,1473,10087,7762,2934,1283
02/28/18,1700,29043,5404,10789,1959,13974,1474,10269,7776,2956,1337
02/28/18,1800,30214,5519,11030,1975,14191,1485,10677,7767,2986,1382
02/28/18,1900,31800,5787,11406,2043,14789,1514,11286,8072,3087,1439
02/28/18,2000,31683,5832,11604,2057,14917,1513,11331,8056,3078,1480
02/28/18,2100,30861,5761,11494,2015,14712,1485,11049,7897,3041,1425
02/28/18,2200,29480,5578,11278,1935,14241,1425,10549,7636,2924,1401
02/28/18,2300,27326,5205,10833,1840,13542,1345,9808,7229,2740,1308
02/28/18,2400,25496,4965,10185,1734,12823,1239,9121,6798,2565,1197
02/27/18,100,27004,5491,9695,1806,14020,1285,9915,7018,2662,1342
02/27/18,200,26498,5402,9337,1772,13919,1261,9921,6855,2611,1397
02/27/18,300,26419,5395,9113,1756,13961,1250,10003,6835,2602,1362
02/27/18,400,26677,5495,9009,1769,13958,1262,10163,6866,2612,1379
02/27/18,500,27717,5712,8994,1817,14510,1308,10720,6979,2707,1513
02/27/18,600,30110,6088,9224,1958,15394,1386,11718,7330,2887,1666
02/27/18,700,33527,6610,9929,2155,16735,1513,13083,8045,3197,1827
02/27/18,800,34325,6733,10873,2241,17287,1573,13269,8262,3268,1858
02/27/18,900,32740,6467,11225,2201,16829,1579,12127,8233,3200,1716
02/27/18,1000,31014,6116,11360,2158,16074,1572,11165,8128,3090,1535
02/27/18,1100,29935,5854,11299,2117,15463,1565,10521,7992,3020,1411
02/27/18,1200,29157,5695,11183,2072,14990,1534,10114,7844,2956,1322
02/27/18,1300,28539,5569,11105,2052,14647,1515,9824,7740,2908,1240
02/27/18,1400,28239,5432,10988,2004,14359,1508,9635,7672,2858,1212
02/27/18,1500,27999,5342,10955,2028,14008,1493,9457,7557,2778,1180
02/27/18,1600,28166,5232,10812,1912,13691,1466,9456,7415,2819,1195
02/27/18,1700,28897,5247,10625,1911,13565,1465,9613,7348,2824,1164
02/27/18,1800,30354,5440,10654,1932,13735,1472,10214,7491,2840,1212
02/27/18,1900,32394,5807,10925,1999,14444,1528,11191,7880,2966,1311
02/27/18,2000,32650,5964,11345,2081,14996,1545,11551,8063,3036,1438
02/27/18,2100,32172,5978,11176,2037,14922,1521,11454,7957,3027,1447
02/27/18,2200,30949,5791,10943,1966,14663,1473,11183,7783,2915,1421
02/27/18,2300,28992,5502,10488,1862,14027,1399,10526,7402,2730,1301
02/27/18,2400,27301,5250,9857,1757,13421,1318,10005,7034,2576,1226
02/26/18,100,24391,4690,9414,1708,12153,1229,8122,6542,2511,1272
02/26/18,200,23792,4659,9123,1678,12133,1205,7902,6479,2492,1276
02/26/18,300,23555,4619,9060,1702,12127,1202,7814,6497,2486,1250
02/26/18,400,23616,4689,9040,1713,12207,1201,7848,6513,2524,1261
02/26/18,500,24485,4814,9113,1771,12604,1235,8161,6692,2624,1323
02/26/18,600,26618,5193,9442,1930,13466,1324,8904,7201,2841,1427
02/26/18,700,29935,5682,10275,2153,14782,1450,9997,7983,3181,1570
02/26/18,800,31573,5896,11223,2252,15494,1519,10509,8258,3290,1638
02/26/18,900,31916,5953,11573,2237,15444,1540,10600,8233,3245,1519
02/26/18,1000,31992,5926,11579,2184,15348,1537,10588,8126,3130,1478
02/26/18,1100,31780,5860,11441,2142,15217,1550,10588,8078,3084,1348
02/26/18,1200,31308,5804,11382,2083,14979,1535,10548,7976,3002,1332
02/26/18,1300,30737,5694,11288,2056,14806,1518,10544,7906,2977,1246
02/26/18,1400,30230,5596,11162,2018,14548,1503,10518,7834,2929,1222
02/26/18,1500,30004,5526,11095,1989,14345,1486,10486,7702,2874,1187
02/26/18,1600,30041,5447,10940,1928,14032,1461,10567,7561,2857,1156
02/26/18,1700,30621,5427,10789,1908,13896,1449,10801,7572,2837,1158
02/26/18,1800,31750,5569,10800,1936,14088,1471,11178,7626,2868,1192
02/26/18,1900,33431,5936,11096,2038,14919,1543,11767,8011,2974,1320
02/26/18,2000,33579,6129,11545,2098,15536,1543,11854,8222,3121,1440
02/26/18,2100,33084,6128,11444,2096,15610,1514,11664,8190,3108,1509
02/26/18,2200,31871,5970,11221,2023,15303,1477,11296,7964,3027,1484
02/26/18,2300,29895,5751,10773,1938,14787,1409,10684,7581,2840,1395
02/26/18,2400,28183,5586,10210,1847,14278,1327,10137,7286,2736,1321
02/25/18,100,24539,4749,9383,1515,11460,1231,8279,6355,2414,1044
02/25/18,200,23816,4561,9053,1461,11142,1193,8034,6197,2328,993
02/25/18,300,23360,4515,8896,1428,10925,1177,7908,6027,2247,968
02/25/18,400,23190,4443,8886,1406,10825,1157,7842,5946,2224,949
02/25/18,500,23345,4478,8902,1401,10802,1146,7905,5886,2211,935
02/25/18,600,23855,4533,8990,1421,10945,1170,8121,5922,2230,981
02/25/18,700,24810,4702,9131,1493,11281,1195,8398,6104,2277,1021
02/25/18,800,25725,4814,9327,1566,11642,1216,8743,6211,2376,1119
02/25/18,900,27102,5002,9409,1644,12168,1258,9159,6416,2510,1223
02/25/18,1000,28189,5137,9566,1710,12550,1314,9345,6586,2639,1333
02/25/18,1100,28796,5243,9648,1734,12747,1334,9597,6770,2731,1335
02/25/18,1200,28957,5251,9674,1745,12737,1343,9730,6775,2683,1285
02/25/18,1300,28934,5186,9642,1747,12733,1340,9737,6796,2706,1317
02/25/18,1400,28739,5126,9575,1719,12661,1335,9634,6761,2668,1326
02/25/18,1500,28462,5061,9502,1689,12547,1333,9651,6637,2638,1273
02/25/18,1600,28436,5040,9408,1678,12510,1340,9643,6662,2667,1286
02/25/18,1700,28962,5090,9426,1710,12710,1356,9755,6703,2703,1300
02/25/18,1800,30122,5254,9591,1763,13041,1395,10168,6911,2783,1376
02/25/18,1900,31237,5510,10113,1859,13702,1463,10643,7327,2940,1448
02/25/18,2000,31022,5514,10683,1931,14124,1471,10685,7563,3004,1516
02/25/18,2100,30320,5486,10668,1918,13993,1448,10358,7481,2990,1522
02/25/18,2200,28989,5285,10561,1855,13611,1395,9833,7294,2893,1498
02/25/18,2300,27238,5029,10224,1805,13053,1336,9170,6986,2744,1402
02/25/18,2400,25560,4846,9810,1739,12472,1275,8549,6738,2606,1285
02/24/18,100,25835,4763,10072,1548,11436,1233,9157,6448,2356,1007
02/24/18,200,24885,4638,9631,1488,11182,1182,8859,6240,2268,981
02/24/18,300,24302,4611,9429,1459,11038,1146,8618,6156,2232,956
02/24/18,400,24036,4485,9267,1466,11090,1141,8537,6124,2231,966
02/24/18,500,24160,4600,9209,1472,11228,1156,8570,6165,2234,956
02/24/18,600,24791,4680,9316,1529,11542,1171,8839,6336,2290,990
02/24/18,700,25854,4889,9606,1606,12043,1229,9135,6630,2410,1028
02/24/18,800,26736,5083,10052,1702,12633,1284,9447,6912,2530,1122
02/24/18,900,27818,5273,10304,1775,13104,1328,9812,7161,2666,1171
02/24/18,1000,28413,5393,10639,1846,13495,1379,9862,7368,2755,1287
02/24/18,1100,28970,5491,10787,1874,13666,1390,9772,7567,2856,1286
02/24/18,1200,29089,5592,10859,1877,13728,1425,9715,7579,2825,1326
02/24/18,1300,28897,5557,10682,1843,13551,1428,9641,7556,2801,1304
02/24/18,1400,28745,5411,10576,1817,13338,1401,9534,7437,2720,1272
02/24/18,1500,28482,5399,10406,1776,13001,1385,9450,7294,2682,1247
02/24/18,1600,28486,5418,10300,1754,12973,1365,9338,7225,2655,1235
02/24/18,1700,28921,5443,10360,1774,12938,1380,9570,7179,2678,1257
02/24/18,1800,29755,5492,10545,1798,13184,1398,10018,7246,2770,1274
02/24/18,1900,30427,5602,10927,1835,13673,1460,10432,7534,2844,1328
02/24/18,2000,29990,5538,10989,1820,13720,1457,10341,7504,2837,1324
02/24/18,2100,29378,5458,10859,1802,13520,1433,10058,7392,2799,1297
02/24/18,2200,28467,5347,10658,1734,13182,1393,9748,7182,2740,1245
02/24/18,2300,27135,5144,10243,1676,12578,1342,9268,6897,2637,1207
02/24/18,2400,25760,4860,9771,1586,12056,1289,8740,6597,2532,1080
02/23/18,100,26418,5183,10068,1783,12714,1307,8611,7151,2590,1177
02/23/18,200,25598,5033,9651,1744,12391,1279,8437,6894,2511,1099
02/23/18,300,25298,5007,9417,1703,12182,1254,8378,6806,2460,1128
02/23/18,400,25397,5012,9251,1691,11967,1256,8476,6768,2460,1116
02/23/18,500,26050,5120,9277,1725,12260,1277,8874,6905,2489,1127
02/23/18,600,28158,5361,9500,1839,12911,1333,9660,7261,2671,1231
02/23/18,700,31374,5829,10150,2034,14112,1450,10901,7802,2957,1365
02/23/18,800,33114,6002,11070,2135,14720,1517,11524,8262,3123,1367
02/23/18,900,33576,6066,11481,2105,14716,1556,11567,8286,3114,1304
02/23/18,1000,33713,6017,11632,2116,14764,1573,11510,8276,3110,1252
02/23/18,1100,33763,6010,11790,2123,14760,1594,11388,8326,3136,1200
02/23/18,1200,33514,5990,11866,2091,14476,1600,11199,8220,3140,1165
02/23/18,1300,33185,5927,11862,2095,14334,1600,11004,8149,3067,1139
02/23/18,1400,32939,5822,11796,2057,14105,1580,10760,8140,3069,1212
02/23/18,1500,32615,5751,11749,2018,13965,1550,10591,7921,3026,1118
02/23/18,1600,32566,5644,11647,1968,13731,1531,10544,7863,2960,1168
02/23/18,1700,32925,5649,11530,1943,13597,1516,10640,7773,2927,1163
02/23/18,1800,33719,5731,11599,1944,13530,1516,10971,7760,2929,1188
02/23/18,1900,34011,5900,11862,1984,13906,1540,11407,7906,2961,1263
02/23/18,2000,33243,5819,11954,1951,13901,1519,11347,7881,2933,1280
02/23/18,2100,32300,5698,11786,1907,13656,1478,11120,7708,2855,1181
02/23/18,2200,30997,5516,11508,1859,13302,1437,10718,7469,2752,1191
02/23/18,2300,29215,5199,11183,1738,12673,1354,10141,7109,2637,1110
02/23/18,2400,27316,5016,10584,1638,12008,1284,9576,6738,2490,1076
02/22/18,100,23120,4511,10582,1830,12661,1243,8139,7040,2598,1080
02/22/18,200,22241,4458,10211,1800,12462,1209,7832,6853,2533,1008
02/22/18,300,21697,4296,9953,1762,12391,1198,7690,6808,2516,1031
02/22/18,400,21639,4334,9807,1786,12505,1187,7579,6785,2514,1034
02/22/18,500,22244,4557,9773,1825,12772,1227,7774,6980,2615,1101
02/22/18,600,24077,4832,10046,1949,13575,1314,8382,7348,2811,1158
02/22/18,700,27415,5345,10699,2152,14786,1432,9416,8055,3108,1339
02/22/18,800,29337,5680,11715,2294,15519,1522,9929,8548,3295,1361
02/22/18,900,30019,5717,12125,2300,15310,1570,10019,8619,3315,1339
02/22/18,1000,30465,5782,12212,2319,15383,1602,9938,8676,3266,1301
02/22/18,1100,30836,5806,12168,2311,15371,1622,9960,8703,3292,1283
02/22/18,1200,31009,5845,12138,2259,15210,1627,9907,8627,3254,1261
02/22/18,1300,31060,5807,11947,2237,15176,1634,9847,8540,3240,1253
02/22/18,1400,31183,5883,11796,2188,15015,1613,9905,8370,3203,1249
02/22/18,1500,31287,5861,11796,2156,14919,1593,9805,8233,3154,1219
02/22/18,1600,31627,5861,11764,2113,14696,1573,9968,8126,3133,1298
02/22/18,1700,32431,5997,11766,2131,14714,1588,10241,8146,3156,1277
02/22/18,1800,33546,6073,11831,2131,14776,1619,10739,8249,3216,1379
02/22/18,1900,34250,6272,12192,2199,15268,1643,11073,8544,3274,1409
02/22/18,2000,33950,6263,12300,2193,15453,1618,11020,8601,3290,1501
02/22/18,2100,33169,6153,12101,2174,15155,1590,10741,8485,3244,1475
02/22/18,2200,31733,5899,11821,2068,14784,1529,10283,8217,3124,1445
02/22/18,2300,29669,5630,11350,1968,14067,1440,9612,7848,2908,1330
02/22/18,2400,27776,5314,10681,1866,13223,1351,9017,7427,2720,1268
02/21/18,100,23205,4423,10102,1574,11715,1178,8079,6312,2343,1008
02/21/18,200,22453,4290,9775,1529,11444,1140,7738,6141,2262,937
02/21/18,300,22039,4200,9599,1491,11274,1124,7643,6045,2203,935
02/21/18,400,21981,4217,9537,1473,11302,1123,7649,5922,2182,943
02/21/18,500,22615,4338,9519,1510,11355,1133,7864,6072,2207,939
02/21/18,600,24492,4594,9821,1613,12184,1218,8531,6420,2359,1009
02/21/18,700,27643,5054,10558,1790,13393,1353,9627,7062,2574,1226
02/21/18,800,29136,5244,11601,1925,13945,1418,10031,7447,2771,1234
02/21/18,900,29279,5286,12059,1949,14007,1449,9954,7558,2779,1166
02/21/18,1000,29211,5265,12231,1980,14171,1510,9961,7692,2819,1220
02/21/18,1100,28750,5293,12279,2019,14256,1544,10006,7821,2862,1194
02/21/18,1200,28595,5289,12242,2017,14229,1541,9966,7859,2875,1200
02/21/18,1300,28648,5267,12199,2041,14265,1537,10079,7916,2859,1217
02/21/18,1400,28904,5310,12091,2046,14314,1523,10149,7945,2896,1185
02/21/18,1500,29116,5246,12106,2033,14207,1512,10221,7944,2911,1197
02/21/18,1600,29408,5250,12032,2032,14114,1473,10329,7905,2898,1210
02/21/18,1700,30091,5288,12045,2071,14198,1481,10555,8037,2953,1203
02/21/18,1800,31019,5448,12195,2129,14549,1515,10834,8210,3027,1295
02/21/18,1900,32214,5666,12585,2196,15041,1558,11289,8548,3129,1394
02/21/18,2000,31775,5610,12739,2189,15220,1548,11292,8553,3151,1407
02/21/18,2100,30755,5581,12611,2157,15061,1494,10956,8450,3109,1408
02/21/18,2200,29000,5294,12346,2099,14668,1450,10303,8105,3009,1376
02/21/18,2300,26719,4994,11870,1994,14044,1368,9463,7679,2861,1255
02/21/18,2400,24617,4731,11153,1889,13119,1307,8705,7246,2693,1165
02/20/18,100,25608,4874,9614,1626,12135,1234,9047,6451,2295,1038
02/20/18,200,24789,4752,9158,1554,11918,1175,8787,6331,2221,1016
02/20/18,300,24367,4711,8836,1531,11688,1163,8616,6221,2194,996
02/20/18,400,24304,4739,8726,1521,11654,1159,8652,6198,2166,968
